"","X2017_CPH12_S57","X2017_CPH13_S58","X2017_CPH15_S59","X2017_CPH20_S63","X2017_CPH30_S67","X2017_CPH31_S68","X2017_CPH33_S70","X2017_CPH34_S71","X2017_CPH38_S74","X2017_CPH41_S76","X2017_CPH43_S77","X2017_CPH44_S78","X2017_CPH48_S79","X2017_CPH5_S80","X2017_CPH54_S82","X2017_CPH56_S83","X2017_CPH67_S85","X2017_CPH68_S86","X2017_CPH7_S87","X2017_CPH71_S88","X2017_CPH77_S89","X2017_CPH79_S90","X2017_CPH82_S92","X2017_CPH86_S93","X2017_CPH87_S94","X2017_CPH9_S96","X2017_CPH90_S97","X2020_t0_CPH13_S101","X2020_t0_CPH14_S102","X2020_t0_CPH16_S104","X2020_t0_CPH20_S109","X2020_t0_CPH25_S112","X2020_t0_CPH28_S115","X2020_t0_CPH29_S116","X2020_t0_CPH32_S120","X2020_t0_CPH51_S141","X2020_t0_CPH6_S150","X2020_t0_CPH67_S158","X2020_t0_CPH8_S172","X2020_t0_CPH85_S178","X2020_t0_CPH93_S187","X17_18_001WR_S4","X17_18_003TB_S5","X17_18_005JB_S6","X17_18_011AS_S7","X17_18_014DM_S8","X17_18_016AB_S10","X17_18_017AF_S11","X17_18_020DH_S13","X17_18_021KD_S14","X17_18_026SM_S17","X17_18_031XK_S22","X17_18_034MJC_S25","X17_18_038WP_S28","X17_18_043BA_S32","X17_18_044JC_S33","X17_18_047AJ_S35","X17_18_048LW_S36","X17_18_053AT_S41","X17_18_056SB_S44","X17_18_032AM_S23","X17_18_049CS_S37","X17_20_072CS_S53","X17_18_015ES_S9","X17_18_030LO_S21","X17_18_040RO_S30","X17_19_064WC_S47","X11_16_115CS_5_6_12_S188","X11_16_158AK_26_9_17_S203","X11_16_161HM_9_12_14_S215","X11_16_162HN_13_11_18_S216","X11_16_162HN_WAT8086A4_S218","X11_16_170OK_11_05_2017_S220","X11_16_184EH_WAT8086A10_S232","X11_16_185EB_22_11_16_S233","X11_16_187DM_21_8_18_S236","X11_16_187DM_8_11_18_S237","X11_16_198WS_20_3_18_S241"
"hsa_piR_015249",7.75810746702976,7.88320008197507,6.77976614617142,7.25753386014848,7.12883326328568,6.26779010833359,7.00231953456257,5.82436376359481,7.78768792765106,7.73707595872556,6.91942720752897,7.19821201067095,6.72458700010704,7.16458909006704,8.22602312675638,7.79169537868213,7.44272822405018,6.31472971281163,8.33850777074846,6.77916199388184,6.08726023011879,6.86135225611786,6.4569068644086,6.71138943977117,7.32482276295411,7.72497478639457,7.18215795451444,8.44448592319538,8.33499558149078,7.92664111097621,8.0232840418779,7.82926908482623,8.86629258957918,7.64789678496311,8.5515135888582,9.07007091526016,7.85655931326749,8.70529015939222,5.86442146720763,7.52090525087852,8.0883207802882,7.45446885616084,6.41612923769865,7.49500943602695,7.4520512217645,7.53735149132819,7.04527439705218,7.40503523005283,7.93903123858603,7.56442231615245,6.97900780032732,8.51350319073399,8.31791869446386,7.62331268413554,7.89440117742704,7.90211508017779,7.66490109493528,8.82655147126751,7.11987937737379,6.92270450580601,7.84799159576997,8.54121905406606,7.3997410109207,7.77892295166494,6.37419676744732,8.22706095947255,7.22563976339277,6.860179527209,7.47713322164998,7.1760696267322,7.19973632258669,7.91104432614104,7.05280846887938,8.00376106163253,7.83424698324645,7.34615731174747,7.02900927488395,6.9257535634122
"hsa_piR_015254",6.87873440123644,6.89784337411093,5.49308039787627,5.15046263264247,5.43821099522249,4.18419568593784,5.81248513761182,5.3148788227119,5.73504629296088,5.94727861771281,6.08169332977209,5.98282155805175,4.91106104871451,5.92517068442687,7.59089262419692,6.2519741873615,7.44034179642138,5.27428347639642,7.9879116909361,6.00675605421365,3.97155962772674,4.98551364232888,4.62701506314618,5.32978144099201,6.13557377658825,5.87991652375596,6.44949038605987,7.48115157470457,6.52974794108526,6.13505300048705,6.04578360573857,5.90701570951605,7.42056126943653,5.99187887360803,6.75536503458021,7.65327385526527,5.55251336768854,6.87378503070766,3.67117959864115,4.91785732876931,5.19762583212804,4.62132822137257,5.05707285558041,5.89437978440782,5.53334018934982,6.17854147902648,5.56619338907625,5.78657450206038,5.80825929710717,5.12102410398172,6.55086096094968,6.14777775377819,6.9986730922413,6.13441555864997,7.06865750983644,6.0154209553667,6.37051628106601,6.84704219542027,6.47443204156912,5.89021435899939,6.36449782268766,6.52861798769488,6.8800073525235,6.66356320680922,5.9918971148855,7.11679826508506,6.03561933257829,6.33706974054242,6.39662347636894,6.94079434771789,6.17005456478585,1.80531303845885,7.43448931032945,1.80531303845885,6.97726797533071,6.45520826686808,6.26491362840916,6.64962768436728
"hsa_piR_016658",8.56095634038735,8.19037292291113,8.83981484260564,9.18762165760608,8.52835002850125,9.89771689720811,8.36061934901376,9.09584655126454,8.05836406481404,8.85391632741938,8.57052540468673,8.80248509945788,9.6841219173881,9.62054308655972,7.62040218295843,7.91155365325899,8.53045345121692,8.22260572949492,7.05475288095804,10.1377571048274,9.32053922494227,8.91752129479473,9.46843006783901,10.0290406672099,8.40687539630458,8.55802626921739,8.6422187438245,7.50532865381577,7.35379192683019,8.32750377295397,8.23792494720283,7.85560647054555,6.59640173382796,8.9439016432845,7.71586285298606,7.468617473933,7.71429710705723,7.63101286121514,7.92028098408386,10.1329919502958,10.0039591129761,9.00366962815549,9.9658844387677,9.39750828916245,8.54977441676698,8.47506124673318,8.89559564454653,9.0727255296083,8.28531196522605,8.6674121985423,9.21768189547416,8.80626890562018,7.34851739305431,9.12835152798289,9.0306068889634,9.43008710434114,6.09149622345365,7.96447813745239,8.62638114513476,8.74966015370309,8.83489628650027,6.90819089512592,7.38322940268295,9.22329075075033,10.0186346694161,8.54462753558153,9.86506338517926,8.22553524056894,10.3043997177048,9.19927844335107,9.4096406324949,8.93371319096951,8.95193477777094,8.54157717157365,8.94031522478769,8.92498396490897,9.69964049652594,9.53890650345181
"hsa_piR_016659",5.66044121744641,6.10694417038155,5.33456457110123,6.48976838816492,5.34552698741269,6.23780073825304,5.56343788535327,6.72663188119817,4.45203373377652,6.92516346260417,4.99096831574832,6.33717929891796,7.51067544635806,6.57170201426311,6.49177031140221,5.53437710598203,6.01397716352932,4.62381462594187,5.00449686125483,7.4754511314723,6.93496387962466,6.56208249295439,6.52983243786594,7.94918803622779,6.83154277726988,5.70367863098933,7.09478444012315,5.66793983901708,5.24502577411297,5.97436275524499,4.86102758349784,5.21691894507526,5.43020062937717,5.71261242927668,5.74658155427271,5.92399834678775,3.69322171800642,6.20042235088019,6.66890109047257,6.8553504589698,7.54876297155649,5.92251575217575,7.10744726129499,6.33383596718216,6.61883484542162,5.43608901745293,5.96169781092719,6.50082943325634,6.04945202175543,6.32139104730414,6.71727780520168,6.06912078316521,4.82638804797243,6.47292675489034,6.50962589017476,6.90660618055902,4.51164229919168,5.79577394136489,6.51503588121523,6.26236624708557,6.43987308392936,6.2010717938153,6.15228916605855,6.56880987808771,7.2767458596872,6.46523943184821,7.70438679963169,5.90816431411449,7.48991940319498,6.58270746088689,6.81547965079462,1.48284657591778,7.06156455913065,6.41149690279487,6.06213859191886,6.73448555757956,7.06959564024901,6.87386216457154
"hsa_piR_016677",6.75801386559052,5.67104905788122,6.18454214806312,5.53118709806334,4.89895767275199,4.59688893138159,5.87837601751504,3.99487684466146,5.72913716990654,5.63338587993814,4.78423317597208,5.55075012273812,3.61611931857997,5.89685344747301,6.54542539358058,6.36926604700752,6.55166773629661,4.25912110445122,6.06301130149343,5.55749694794615,3.94050681240221,5.37384178158274,4.17182531131034,4.97270609244395,5.37489755533544,6.5694809259539,8.26017538945429,5.27437366498365,6.74432545147214,4.41592661651919,5.30736793294267,5.91891811973646,6.56846756102738,5.75801792125015,6.90211455142417,7.1211367310908,5.81581969933453,7.19558883740416,3.37779157789129,5.98838383914542,6.40714964527537,5.79009361553337,5.79319264489901,6.86500132569697,5.2406554325637,1.73829306528944,5.94297569877474,5.33037614555993,5.69932957722864,5.80842041425624,6.51469483833353,5.33570545190834,5.51624476849187,5.94963945351278,6.61936365221774,6.25206358852929,5.39463108745627,6.46077459399023,6.63475601931412,6.10725773097901,6.25965755124619,6.54157654285122,5.85183594946702,6.53050954928474,6.74776718339676,6.41139846353074,5.63324985472473,5.99801618745691,5.96712311376986,6.07377068830976,5.89755490878614,1.73829306528944,6.501835898708,1.73829306528944,6.36981453043971,6.33950516915621,7.70342479056356,5.48987319009276
"hsa_piR_016735",9.5377206630683,9.01382315168912,8.84870529412938,8.79850219718398,7.89815761478073,8.39480989524823,9.98782666641072,7.49857330899936,6.71397920365827,10.0276188805882,8.53342671304778,10.1114880500741,8.25061392698681,9.19891192621521,9.60794611488074,9.66599337600705,9.69995469748427,3.16846059031672,9.83220542980829,9.00090471957674,8.32235753460617,9.60636464725906,7.28683788747431,9.93186023047769,8.41474808242894,8.54158374119984,8.73945243688879,10.6101382714759,11.0643082338277,9.85135231920931,9.54296995712063,8.82489147191295,10.8894704299025,9.44993760325831,10.8885780617921,11.2749183155576,9.51031190841542,11.2141012591487,7.74247806936381,9.20645435576963,8.8540641126436,7.72689930440374,8.76879907691131,9.9202189470429,9.16366954964234,7.96448407620209,9.00660426569762,8.80730379612122,8.76864871395775,9.7078486784301,10.5107824216084,9.19647762964143,8.66914464276249,11.2729712370782,11.0774952294466,10.4007040450633,9.01049150421641,9.48852134421317,8.69301616781664,9.95125895020026,10.5086191448222,10.0956054570971,9.93169508309916,9.10775252371801,10.5454205273185,11.0457863175876,9.19787537168961,8.99963271041556,9.26931691093963,9.72611871940592,8.63923956385312,2.19706015259817,8.79471020870028,9.745405245308,8.31814168522139,8.38497214865222,9.340247650009,8.65869342060577
"hsa_piR_016742",4.57592621729707,0.325409887916862,4.89986849161686,3.39828375482894,0.325409887916859,3.69595751426127,4.76468051581935,0.325409887916859,4.18037265463295,3.89658147817472,3.37244762240159,4.48554239156717,2.82518979454489,3.85776763265482,0.325409887916859,6.21521503134605,3.70493753433602,5.56116463126458,4.4510986131087,4.06177235864637,0.325409887916859,3.8173377093944,4.57102893333452,4.64370881918209,4.44822645097879,4.56935756685155,0.325409887916859,6.38281772363477,5.4534519149855,3.48661529072013,0.325409887916859,3.74682613024672,0.325409887916859,4.24109264101495,4.429770129761,5.3323816831767,0.325409887916859,5.56000529592925,0.325409887916862,3.57858571405078,4.28423139985931,5.22858468014593,4.72893150797051,6.58880599299811,4.86154752513461,5.12335870082485,5.41950724833873,5.09677462724289,4.76682917309925,4.88355921429099,5.13036507040423,4.69947818500156,0.912745430742711,3.18122701668824,4.46069349023962,3.63611015955363,4.52096228221644,0.912745430742712,4.7409483130209,4.74310339379966,3.36903492700743,4.72066540678217,4.91285960524952,5.69441247452498,4.7427408925698,4.39184654168183,0.912745430742711,5.10445073982514,0.912745430742711,5.30833104378329,0.912745430742711,0.912745430742712,0.912745430742712,0.912745430742711,0.912745430742711,0.912745430742711,0.912745430742712,4.22178890376315
"hsa_piR_016926",7.29849178690952,7.37297489893708,6.86239660422684,5.95180706902512,6.71336627588744,6.9542862795892,7.19721079830046,6.83544865106299,6.23601969285004,6.84096530491754,7.34842780394978,6.96212121719958,6.86471143140892,6.20063047962511,6.58555197896976,7.22027235589881,7.06336491030477,1.21869138448089,5.71292540440899,6.64911484378891,6.50486432911704,6.42894840919079,5.99748959964028,6.93934153998673,6.34607567190336,7.13803779405394,7.62304373262287,6.75145672687084,6.99220283245312,6.06828899574915,6.90144983577693,6.24194623043492,6.49573746270819,5.98100654753871,6.42496383847349,7.19637660481495,5.75891231220077,7.5781220241915,5.28824626788531,6.47336237645447,6.02633485525595,7.05008170446982,5.9347245482275,7.15150701914772,5.6749937630488,4.82357655900139,6.14022248291501,6.72570426654075,5.9618007761907,5.22268480381605,6.02691349802583,6.99219509943112,5.34284712660389,6.89905943410919,6.79649119531611,6.33216164241721,6.55593890317238,6.70814666655297,6.95291038216397,7.43201520814579,6.09785592008033,6.79146795861852,7.00744518153669,5.96363309990179,6.66428681876486,6.4192761253519,6.36660536479334,7.15651530361725,6.98707060615626,6.7407796879185,7.32027333661318,7.60874083500247,6.50912398599765,8.2538550759476,5.89351402155687,6.84598276910144,8.34495426788878,6.8230846866293
"hsa_piR_016945",5.43610132435216,-0.329472773075384,5.50595019134587,4.85324682340325,5.08733719949589,4.5189087415017,4.95332795558022,3.83984137342317,6.244864750193,5.12684758281743,5.42369890019545,3.8286630231452,4.01004678340202,4.61514516551179,4.54500146720046,5.24972540946549,4.67064716008351,7.13755666759876,5.29704563517368,4.66657960068812,-0.329472773075389,4.72141201759586,4.21630647324824,4.18443701104344,3.93474126220606,4.98875261783832,-0.329472773075389,6.17224797331125,6.10417989500583,4.61838937754213,5.5632043850931,3.29479482999151,5.45830121504851,4.95206603876573,5.16266049741458,5.94969010031195,4.48708314954319,6.75325329934019,3.38886009848991,4.17593469876849,4.71439616647294,6.07455101922903,5.15822710471817,6.55220541842325,5.5131079714286,6.38863777022007,6.16558023119489,5.20887456900087,4.91131525108178,5.61276100816226,5.90075255953708,6.12152418228005,5.52331356916196,4.63742507116416,5.69807009528954,4.87242159068492,4.85578250497768,5.47004130507684,5.05577106575107,4.99630541002971,4.38785352723682,5.82348911525825,5.04893366257863,5.86128982053329,5.08513082478113,5.21571104337228,1.22931487801834,5.34055811856276,4.73169304023411,5.77248023952245,5.03188918640499,1.22931487801834,1.22931487801834,1.22931487801834,1.22931487801834,1.22931487801834,5.93070299822394,4.48361527320485
"hsa_piR_017591",3.75437484140037,0.0851136919827411,4.36410710610423,4.83591770006617,0.085113691982738,2.88283718510931,5.06251224851789,5.41450373665507,0.0851136919827411,4.51915140735435,4.1874134270051,4.46637408829009,2.64177837051866,3.00150591214872,4.90616801482708,5.33089823263075,3.87360133843949,5.26565748910176,3.36271870415532,3.42991858445904,0.085113691982738,4.43047694498409,4.99950909907941,4.71629471171447,0.085113691982738,5.07034963676225,5.04256002259218,5.39975982223848,4.57290308333451,3.94330267538974,6.14509118060799,4.936352281007,4.77858267751978,3.67258138593053,0.085113691982738,4.31156285180707,0.085113691982738,5.34862815277262,3.1565463359328,3.39697746113113,4.48005043120547,5.93077978243037,4.77709137810212,4.91359972218871,5.17471607185307,6.29668617206397,6.39903341155052,5.52899090165218,5.82828102330923,5.62925262535859,2.83154925481483,5.3266989349635,5.10116626683005,3.59657209298723,2.61875757292478,3.25444628819966,5.49157725774365,4.6591968677108,4.84720775794023,5.17724482367976,3.89048664151888,6.00796284189463,4.26581398422836,5.8885947710153,2.99747484958259,3.17883643270634,0.977457999154988,3.66430698727775,0.977457999154988,4.1990923765862,0.977457999154988,0.977457999154991,0.977457999154991,5.76405575411529,0.977457999154988,0.977457999154988,0.977457999154991,3.17956534895383
"hsa_piR_017716",7.15411674045141,7.4462677027239,7.00640218144051,6.6134872876706,6.48874871808953,6.08375575928414,6.89259905996848,5.64262428900487,7.30683523520975,6.61532694508705,6.07063807930895,6.38019111681103,6.24794290798119,7.145496395009,7.37654354358069,6.93851588938354,7.26439792618808,6.61192088001408,7.33982286789543,6.56837537044755,6.03401578159701,6.40597565271836,5.87364696238271,6.5254999962899,6.73329396838618,7.56002796890158,7.11515899283145,7.14420495202224,7.45316568505096,6.86891728129793,7.44195661517023,7.19209012882489,7.66768088983566,7.19597369744912,7.7830991023697,8.18256075410517,6.52274358505886,7.98398109969669,4.85854670306218,7.17584212717623,7.29130484070011,7.3387469355677,6.74772161579961,7.8400305336757,5.92465444828827,6.15567651514444,6.5476793609503,6.3846405744619,5.82756405324246,7.40174379867984,7.25495485783638,6.33022913934691,6.88974690136174,6.78877053637164,7.51618730274549,7.12183516199419,6.74082353215748,7.73143877665197,7.78019143279089,7.43448920090516,7.04440202316674,7.06060926324097,6.6989142304998,6.90232205830292,7.19939296411907,7.5094966560492,6.3942305946748,7.04719150613572,7.04252233714231,7.67513806245993,6.85368854163707,7.69518674018668,6.90743151591993,6.23485418366596,7.56165429945271,7.04461178289838,8.015379511483,6.67945407782026
"hsa_piR_017936",7.59474196672095,6.93314718786779,7.03552681015519,6.80736589695079,6.69420656249309,6.3110439105251,7.37180208837615,6.34925409821267,8.87932686844452,7.64075437328184,6.84954345388004,7.3523391146157,6.53347779348355,6.90454596170585,7.29520099758105,7.02809660057602,7.98331899484822,7.42668748461188,7.47022506879108,6.79197590076578,6.13192118976914,6.57505822022128,6.11252735018407,7.18078965753591,6.8400075407671,7.20857712811515,7.3829758945436,7.77691223856646,8.13659546938602,7.41504925592488,7.84125739694466,6.79943750418275,8.127707164601,6.89359305772521,8.03037893852722,8.36593495915249,6.97430413506848,8.16897669661362,5.33295667222814,6.61223951011735,6.69924704528472,5.97416254501333,6.86697964929828,6.3621131377867,6.6939144714533,6.74431577797156,6.86277033976061,7.0707654560483,6.86824238485111,6.59149371224834,7.39255932917297,7.22585563412978,7.1355450449862,7.75848126518516,7.80337504800427,7.88251333950358,7.26181485865639,7.89188604228952,7.90803074066662,8.11338900355754,7.26161064817334,7.28181953519657,7.59349383915872,7.25648207384669,6.68865572598418,8.06973921032592,7.09232184340805,7.38126171476493,8.03600387776095,8.15979376688015,6.32446062308272,7.5395857135794,8.72177828633338,6.68777455754884,7.32363190317696,6.54410173518379,7.10487781056937,7.32654720161548
"hsa_piR_018570",2.86984299885173,0.0263856305251431,4.08833798226337,3.10977224856708,0.02638563052514,2.83037331555406,4.44077073966689,2.7863497569728,3.76355760316905,3.3779410710853,0.02638563052514,3.78707977324053,3.18951043144846,4.07472445196301,6.2313922267955,3.55949222103278,4.10295231948527,0.0263856305251431,3.82824267263048,3.32452582522198,0.02638563052514,3.49758230551976,3.18522828477455,3.01072903365947,4.21801054597671,3.81605491147577,0.02638563052514,0.02638563052514,4.1720383072881,2.79658409026081,0.02638563052514,3.23739521983852,0.02638563052514,4.35693889693056,3.48810966658806,4.94955881567142,0.02638563052514,5.62049085446635,0.0263856305251431,4.96275242607165,4.10660099376516,4.89768631321176,3.84311635023076,5.9176947060466,4.68324996377412,1.19381344341131,1.19381344341131,1.19381344341131,1.19381344341131,4.08653555636061,4.49175762803414,1.19381344341131,1.19381344341131,3.51620210485366,4.95667213175764,4.07329130969561,1.19381344341131,4.28664394023792,5.23804507051237,1.19381344341132,3.5309994437555,1.19381344341131,1.19381344341132,1.19381344341131,4.04438385170393,4.37680507918018,1.19381344341131,4.64346504553561,4.9868363560303,5.32088444892437,1.19381344341131,1.19381344341132,1.19381344341132,1.19381344341131,1.19381344341131,1.19381344341131,1.19381344341132,4.6614568957416
"hsa_piR_018573",5.65306989538272,7.97915758535153,4.95443473594018,5.92211953301855,4.59149034975762,3.33140169127136,5.68709868097097,3.60856165454297,7.97316050100853,6.22391139466105,5.41477197844505,5.90473442114754,4.14273969357981,5.17935770535069,6.04438574204835,5.36997435402431,7.03706501393376,5.93605373584652,6.19105534783525,4.9191148193084,4.73560132404297,5.1864252374217,3.21429330032942,5.2541604145454,5.4987771225372,5.89995157743736,6.65952370177356,7.12915437226823,6.73409834243342,6.25538801609158,7.90321701166285,5.08295794080237,7.68216694674993,4.68442947255867,6.9731747900238,7.38296832729005,5.55851512776013,7.49136847430634,1.03084609002915,4.88461752491069,4.97211440726289,5.12545195030539,5.11745762316167,4.93534467896873,5.84297321610378,2.05305038059971,5.72282203700636,5.55500467437359,6.09917237924656,5.25354430669187,6.52883177133299,6.07351598782933,6.3468790740319,6.58355630365715,6.99497977110592,6.80454413245114,6.10804544885463,7.14640340767384,6.69552271899845,6.77493711662553,7.07986129003991,6.56221587648498,7.03456814298404,6.30114785481719,6.18640983374511,7.11849913976146,6.43732160782427,6.08760845915843,7.06598124357392,6.80500727633753,5.53726387758611,2.05305038059971,8.08790495526582,2.05305038059971,2.05305038059971,2.05305038059971,2.05305038059971,5.9636367691794
"hsa_piR_018629",5.71241646450982,0.948006524170336,4.50726503022126,6.0697741184772,6.11121828949568,0.948006524170333,5.12936230784802,4.25483283005096,0.948006524170336,5.75414009089537,4.82205844772998,4.8044127610042,3.99408829953047,4.26049985091461,0.948006524170333,6.25392318288567,4.43241705083122,0.948006524170336,4.7686918673319,3.55426441634006,5.83459157476564,4.48225798195106,4.0299741095518,4.39739520989989,4.52204575628805,5.47997511856928,0.948006524170333,6.15085371492615,5.96298969431098,0.948006524170333,0.948006524170333,6.08410802431575,6.52354561251484,4.38516778787041,0.948006524170333,5.36158503350961,5.5570422465221,5.27796434750976,4.6550906595702,4.20170113545877,4.40428415988283,5.1870257413494,4.3520915374392,4.34227859549877,5.16599605672446,5.87975409599139,5.76031597734599,5.70779029457683,5.95001510695804,5.20202960740279,2.43142488677245,4.56929325161546,4.32115452946432,2.41799996219035,1.86018784039764,0.479048080819239,4.58330934416917,4.02118456370641,4.25109241391181,3.76382483419464,0.479048080819236,5.19198881060116,3.90347245016707,5.35787397908576,2.29550353276096,2.12427375368208,7.04860356987806,3.20839191928219,6.17796786175986,4.50644398890962,7.23367064486608,6.50705935507956,7.50440662509857,6.43190056092552,7.83238449809255,7.3603590668174,7.35850491061841,3.32299202584985
"hsa_piR_018849",4.14047981832929,6.04182266659407,2.1959516547508,2.57221684677547,2.99675792343248,3.80079837059308,4.98261859018534,1.69110761666489,3.80565920344957,3.99607741937661,2.53236512939507,4.40364929160002,1.81046867192816,2.13256346216402,2.28843060593988,5.65936683611087,2.24420777391286,6.71369544772961,2.53669395147148,3.80314347945377,3.8305635512179,4.53549827834487,3.68748904601109,3.38055662773309,3.5219307656854,2.03936362168273,5.80813114347116,3.94177547184631,4.13446240970332,4.49724143484446,3.05181357218444,4.56874616064076,4.02742132148649,1.59841727404432,2.87438255335389,1.77003849445116,3.69157104985363,3.16473565708097,9.20185391103188,3.77820861193557,4.4005285302196,2.06610244099661,2.06610244099661,4.49064312317617,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,4.8690625455035,2.06610244099661,5.37149494473905,5.6233428013404,3.89993383801028,4.47427826072904,5.65790009258868,4.85881335301306,2.06610244099661,2.06610244099661,5.68034854472545,6.70770502189405,6.32084318948436,2.06610244099661,4.75477826330307,5.37617594493878,2.06610244099661,5.59724060844535,2.06610244099661,4.51051104286296,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,2.06610244099661,4.34380901841115
"hsa_piR_019091",0.850591783150347,0.85059178315035,4.59214419451927,3.94686650890997,5.2373461990328,3.21780119962121,5.2616924756224,10.2583833206251,0.85059178315035,6.55302849638224,4.28121683967839,5.20770042328778,0.850591783150347,3.91656230210805,0.850591783150347,5.09642097275049,3.56197307857086,0.85059178315035,0.850591783150347,3.58450780925798,0.850591783150347,4.12739372212388,0.850591783150347,4.98250314745169,0.850591783150347,0.85059178315035,0.850591783150347,0.850591783150347,6.50580973103671,0.850591783150347,0.850591783150347,4.57375263707258,0.850591783150347,4.67662066169957,0.850591783150347,3.99731299315444,5.46328454336998,5.2293340401072,3.85012148769173,0.850591783150347,3.30988235661871,6.70075893223233,5.16926480403634,5.16974256044224,5.593849254246,6.83377894456923,6.91627008382893,5.47511768811304,6.10613388972863,6.02863193139349,2.05109151479075,4.74360160222966,0.552362078731631,3.14052401120298,1.83924528683002,2.17799839960214,4.25456161319544,4.55458362198226,0.552362078731633,3.81928606918671,2.70363956568912,5.64020193504735,0.552362078731633,6.24225468659522,2.25435816151292,3.10983465097068,0.552362078731631,3.51441872820878,0.552362078731631,4.03161610215898,0.552362078731631,6.47432047583283,0.552362078731633,6.8351544580452,0.552362078731631,0.552362078731631,0.552362078731633,3.02160354577163
"hsa_piR_019324",7.40158419997546,7.15866332580286,6.7640712326035,6.56181605915634,6.08826540997758,4.77294039393541,6.84046305340653,5.62925368660183,8.29548361327716,6.8066156979646,6.37958542824553,6.02824424983807,5.47848186479476,6.71197624142288,7.20701442390175,6.80630159745814,8.43010717001575,6.85916636418528,8.19560611662418,6.53243764436582,5.69848427680833,6.08483837922331,4.75975096769466,7.0974590550704,5.89260319836986,7.14285429001002,6.6662451147818,7.46912937353723,7.53647202994213,7.31428524632786,8.42079069657173,6.20965179613185,8.65145819139039,6.39059719782138,7.93086778767039,8.51178543585807,6.20203156073369,8.27886303612428,3.4879186321105,5.51462898449168,5.94893577365672,4.96426902289702,5.36772221023817,5.99139854141644,6.49289592106873,6.61578426998079,5.64251013301021,5.91262629272395,6.41745979087733,5.91367687999642,7.74000293339076,7.07004690164313,7.38095650653831,7.4530658630017,8.12065032569943,7.86309600546634,7.11200127896173,7.78676127908174,7.63957635829315,7.55661760644874,7.80862014759275,6.98163450540278,7.03576141788237,6.99477289744804,7.2915246085158,7.91363609683553,7.5208985615453,6.55778584350361,7.88309403959976,7.97787348867132,6.75860516255775,1.70091533639285,8.6321282179239,6.47465478917514,7.31698174919433,6.74544699414267,7.38189093672909,6.75777650670827
"hsa_piR_019443",4.02319852976777,5.27638987840588,2.73565253467977,-0.0305383136157014,6.75133992550863,3.03291696952523,4.65856649566705,5.14155903481412,-0.0305383136156978,3.74161240263026,3.92469314285429,4.65057956577444,4.03714210461897,2.84186352332276,4.47095591565119,6.47175907447506,4.29405867942606,-0.0305383136156978,5.80489512261421,4.44218979548908,6.99884446432298,3.77024325111595,4.45401654977112,-0.0305383136157014,5.82850862585254,4.82407283307545,7.45010844778532,5.35836566514095,4.51645773929402,4.61284858220004,5.53661508732138,5.17037244719027,-0.0305383136157014,-0.0305383136157014,4.54948596894655,3.25765118232482,4.77232891938701,3.96235126197173,6.18850040897427,5.20087487172199,3.17105975414598,4.91832995625757,4.40931262717014,1.06556397985453,4.17179806685527,1.06556397985453,5.23001970054724,5.09411223280138,5.6569197250608,3.65192285326888,1.06556397985453,5.52965269751939,7.2485253969211,3.41061862846113,2.7142227665775,3.35276176506845,6.03696793879998,5.53522338259319,6.20797732255949,4.18410376359826,4.3847133661298,7.23825021910319,1.06556397985453,5.15587530459228,2.90921607660337,2.62493521093615,1.06556397985453,2.7120003076233,5.5732696438459,1.06556397985453,6.69972449992924,1.06556397985453,7.43763521491013,5.59270461526298,5.93569186959583,6.73410515221826,6.58176031872401,3.64463456362009
"hsa_piR_019521",7.08112402310991,0.432195880666936,5.0630241412315,4.57642322841422,5.67848428644952,5.71002210963177,5.3865838201443,5.60716412805547,5.89435060963555,3.70617533617939,5.04397630138642,4.62897059808364,5.6119121957463,3.59063041148021,0.432195880666933,4.89807038435136,4.63160837583585,5.39039190540067,4.71093115634898,5.47439701620339,4.47678562849654,3.39500289822727,5.2713924655276,3.4435200048687,0.432195880666933,5.66793906506653,0.432195880666933,0.432195880666933,0.432195880666933,0.432195880666933,0.432195880666933,3.67223542477143,0.432195880666933,3.43284543778194,0.432195880666933,0.432195880666933,0.432195880666933,0.432195880666933,0.432195880666936,3.78793360805961,2.76476095197672,4.83480181712405,3.92206608022828,4.50899349688371,4.01755731995676,0.89894235591612,0.89894235591612,0.89894235591612,0.89894235591612,0.898942355916123,4.34412526822956,0.89894235591612,6.6792093614486,2.93744873639847,4.83286178475334,3.76572227392137,5.63174149050658,5.15737250307024,5.55908995208562,3.85648944172841,3.12695443758678,0.89894235591612,5.27538847116162,5.09546067272349,4.4746290052945,3.96160727347679,0.89894235591612,5.41031067597353,4.67523876081312,5.89520259414673,0.89894235591612,0.898942355916123,6.74233137063446,0.89894235591612,6.45948426305422,0.89894235591612,0.898942355916123,6.65153395261199
