"","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.134.90min","lfq_SW.exo.24.9.21.135.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"CORO1C",16.4868836460883,16.5688302769719,16.6241007966968,17.6792366750583,17.6886515461021,17.9534985839724,16.5435788531267,18.8230243247861,16.5142127948872,18.1653200013722,19.2791339018419,17.4636552626553,16.4868836460883,16.5479760688148,16.6573527442481,16.7278841758574,16.5896242649056,16.5578684567217,18.9551390707521,16.0666052331874,16.5040888667151,16.4868836460883,16.3939440759206,16.764046410535,16.6291789525349,16.5578684567217,17.5848876117367,16.6005756697179,16.6005756697179,16.4534410986778,16.5688302769719,16.5242590664418,17.3569601738543,16.5142127948872,16.9490146260222,16.9719802776356,18.1845354374145,17.1506050770239,15.7100430379211,16.5463958720373,16.4868604183534,16.4456995390802,16.6541783648167,16.6356558925611,16.3209350871603,16.7678411162874,17.887666094889,17.3661573734601,16.4700871564734,16.7043227070265,16.5907222887951,16.4911692209572,16.3098905305634,16.4613830398875,16.6409841726342,16.6230282635673,15.2287772521337,17.0963972833795,16.3904128398521,17.3944557187575,16.7545615496677,15.8534917502862,17.9237546291818,17.5800199730981,16.5661426158281,16.7209378810163,16.6189286327696,16.7101303885703,16.5740680832334,16.5584663879792,17.6862076615685,16.4793110056838,18.080332465822,17.7457880570116,16.7633199878562,16.3330645446854,17.8992192918126,16.8914435698633,17.257282896627,17.665802301812,17.8232970314372,17.9595491796803,16.8801856688073,16.6987382678904,16.5174873339575,18.033186664138,18.080332465822,17.665802301812,17.665802301812
"CP",19.5509017851568,19.3209200006228,20.3072636550873,18.6328556991537,20.7205783539546,18.8708984925283,19.1727958076577,18.6328556991537,20.2252814280928,16.8034001412916,16.9822763090231,19.2410198866582,19.7626772909201,18.5765409976204,21.1927412437642,19.8424420707948,19.3209200006228,19.4005190520188,17.6521568774051,17.5120371765642,19.6199725423751,20.9500935227645,19.6199725423751,21.5664723266738,20.548346560427,20.2252814280928,19.0602598970999,20.1446216410673,20.8765155464973,19.6199725423751,19.1727958076577,20.3900622627725,18.5125133902501,19.8424420707948,20.1446216410673,18.1176860467158,17.8655903656145,21.2699030446339,19.2344999855506,20.1727801837948,18.6170668315521,19.0069141178228,18.6274180356967,19.6245418300664,20.8983129272181,20.799150006436,20.2422862576568,19.9180529404702,20.2087225593113,18.3480755245437,19.0955142845228,18.0811626559829,19.7784571418175,19.750773824941,19.2105885569231,19.1706894695897,17.8839300661498,18.1450406529553,18.5282340766155,18.5645326002561,20.2838706448865,19.3026516326909,19.8396395343253,16.8491144959972,18.9896324314193,20.8983129272181,20.4045348195905,20.3235248250528,18.324574029064,18.0811626559829,19.0412665387318,20.3235248250528,19.750773824941,20.8983129272181,21.3636246659843,21.3636246659843,18.5645326002561,19.0069141178228,17.9426193456039,17.9283937346804,20.3638291466927,20.0259412521759,21.0278401623417,20.3638291466927,20.4045348195905,19.750773824941,21.1693594264786,16.2089914962195,18.0290146393382
"CTSG",17.3780378670161,16.5261738488234,17.5016717545732,17.7595219460566,16.8860556133785,17.4241659031728,16.9230357209038,19.0802011984556,13.7987583712588,18.7766798674145,18.8942774143538,17.2163084513499,16.157163689324,19.120064569729,17.8166947717139,18.9244436146276,16.2920095237255,15.3191543815078,18.2461792706097,17.684533604247,17.7320644460781,18.2978998418953,18.2721694074566,18.1848888479264,18.1239365261154,17.4241659031728,18.9244436146276,18.5225572408857,18.2721694074566,18.0108306900924,17.6594810547186,17.3780378670161,18.555451853867,17.1299525638509,18.7399730816597,16.501036568489,18.3603171213762,17.9844600882982,16.8258446061429,17.630156973955,17.2307794675175,17.6537433939753,17.2048640986642,17.4043617570946,19.5481439646641,20.3451040526887,16.8005807989182,21.3030522629508,18.0266446949123,17.6612276314311,18.3603171213762,16.8219056770448,16.8510751013034,16.9802310845827,19.841210763054,17.9844600882982,17.1181189657367,14.345648563778,15.8398666107391,16.7282562317708,16.5070909801815,17.5467457320343,17.1434624718615,15.8785817060946,18.5175997062345,21.0586970833015,17.9961683133091,16.7969829598815,17.4799543425847,17.4857166030577,17.0200666137728,15.0261132181077,17.4663260809546,17.3310914492394,18.0796789012798,18.2723579768131,16.6152583577681,17.8156031359666,17.3310914492394,15.9273645788161,17.9666430200231,18.167424284802,18.3990441338048,18.0464318571313,18.0918871262288,18.593726512398,18.9246372808015,17.0490780002893,16.9141388473989
"CYBB",17.0643192553717,16.6220018252481,16.9467616897481,17.0508881685448,17.3153882449058,16.6111212862019,16.9467616897481,17.4230376786697,15.7989489523494,17.3616929256986,17.1952050654571,16.8449391089033,16.9584994402003,18.7836888572029,16.7537201004854,16.9193902366447,16.9705038085646,16.4568489288815,16.313270895175,17.1552046540777,16.9829284911752,17.3883585542709,17.509140932885,17.3450450954673,17.1828232015012,16.6220018252481,17.956853477218,17.5832634772362,17.3616929256986,17.207104929304,17.2996690693253,16.833660128899,17.4230376786697,16.4473778648767,17.8938326273048,17.010645250692,17.6803459226334,16.9800602184404,17.2914229236708,17.1890121636709,16.1061629551784,16.1467525271178,16.7372100248054,16.8665451877384,16.6685611736621,18.2332741191333,16.7488452280986,18.1441975881484,16.8617881193131,17.3901437052657,16.4565109028194,16.6438336011429,16.5521123485238,16.6577784375454,17.917354668628,17.1008536789729,17.1946939378113,15.9257564181832,17.2476974906778,16.5445765705938,16.5026476623165,16.71995164239,16.6946454061172,17.1205665100137,17.5093957427048,17.2798867517087,17.0271957744035,17.1574080936827,17.0471467336702,17.1845589111457,16.7770081570896,16.8139626956123,17.2260670423298,17.1008536789729,17.4593213790328,17.5519086596772,16.3104934072525,17.1845589111457,16.8714279235983,16.2137514339689,17.1516650314572,17.3402311327615,17.5311465425104,17.3148968302326,17.0726012667701,17.5455370169512,19.2997890083998,16.8355856536345,16.664738776047
"ECM1",20.3676690958913,18.8285584241716,20.8610515518268,18.5825614888217,17.7599109838552,18.7400065838564,18.3836399821108,18.0977580278025,21.6054647721434,18.5825614888217,15.5788450985612,18.0716026845633,19.9844537994294,19.7933495432291,19.5950438285991,18.7400065838564,20.5115682426251,20.0426486056392,19.9243056757337,19.7933495432291,16.6683744532033,20.8610515518268,14.4927043046894,18.2402840581761,17.7135464939273,19.9243056757337,19.9844537994294,20.3082171913593,16.1339299296628,19.5460813188176,20.3082171913593,19.7933495432291,17.1511840092672,18.2997583822807,17.4663081801969,19.5496576970568,19.4310917790635,18.5708454286947,16.682458773736,19.4914907508847,18.3824856821775,21.730754912112,21.7739684236623,19.8134545838852,20.6253628566527,19.734010192009,19.5160843659425,15.2247182338501,20.7061363844972,16.3129689831063,20.4241533224281,21.3854084160414,20.8066031072875,20.4241533224281,20.3482376408727,21.7739684236623,16.7502501087237,18.1566596845217,20.2650918912963,19.1697722338436,19.0966884020782,20.6663071354577,18.505850308228,19.4030421826478,20.3063327656349,16.155514424423,19.5496576970568,19.0307779417939,18.8903360351736,19.2616182900305,16.7997636847192,16.6969996464386,17.0874957590869,16.0497701519659,18.7439527419432,18.3580736751186,17.0779580150308,16.1718812275406,17.3226992633861,18.1672955137374,17.6830972560931,17.8343287640618,20.0715310013644,18.5708454286947,18.7125882835969,17.989416322315,17.5646188385888,17.8576751013909,18.4299564739178
"EHD3",14.9280370439667,14.7853584491275,14.9443393091388,15.4269107204875,13.6195220026092,16.2491677832472,14.751059031699,15.6713510503757,15.1444389381805,15.8313244481055,14.208992043441,18.311657078659,15.2639481483993,14.5178267069469,15.0318805117664,16.8067852901223,14.5178267069469,14.8857784229154,15.8600072328097,15.2345049243738,15.1667187162592,15.2125991033832,14.9191172768121,15.4124834544749,14.9964018693189,14.5178267069469,15.3156014227616,15.1793002217256,15.0478102255917,14.9108373930635,15.0055249990519,14.4697008279384,15.5473965058223,14.9035209119753,14.9280370439667,14.7186926344189,14.9295777497119,14.8900960588484,14.9137206685021,14.4862175292427,14.745245143095,14.3909771935661,14.5123981376111,14.638375058194,14.8942881771458,14.7670498503838,14.8812301996527,15.9166516041515,14.5175289722314,15.809655395568,14.5491076169604,16.0689460885923,14.7791394605783,14.8155524791076,14.6077415771063,14.412132876101,13.6669412046496,15.4173850007141,14.8422270998676,14.8942881771458,15.1053138384787,15.2969086112827,14.9295777497119,14.6912990408063,15.1988168173438,15.0098073153663,14.5748107547413,14.7670498503838,14.5541467489852,14.4339229942363,16.3856601893405,16.6288836424751,16.5193215100137,16.8031031636517,14.5987969815247,14.4637532457736,17.1230484611307,17.3764553191995,16.0728087634856,17.6939879907717,14.9816825549108,15.73185361875,15.0199720672197,14.5939697867699,14.6912990408063,15.162222245854,15.3764825521515,15.0233646687224,16.8998936266782
"EMCN",16.2307047513982,16.1895688795091,16.037497580916,15.51611415923,15.978288753431,15.7318457616313,15.978288753431,16.2462125934848,15.1482061551576,17.8204029195364,17.1782126351779,15.6420548670631,16.326416035537,15.2904357940533,14.9722537254786,15.9884549597987,16.3828157987999,15.2310400527081,15.8607725725442,18.8589697835951,16.6844039666102,18.2627823438247,16.701199157011,16.5265240259235,16.4778645406705,15.9656332467004,17.138908358682,16.5438370695027,15.6420548670631,16.4919421459211,16.5953092475548,16.0249223941712,17.8204029195364,15.3993378594623,16.2597850651174,15.624281430157,15.7190500363168,14.4050580388109,15.393791545142,15.1035669027971,16.0123410446023,15.8276996832098,15.5837783870504,15.9017694906978,15.1321992480837,15.1460083271071,15.7423605944728,15.9700803942066,15.7190500363168,16.2047774102587,15.8394191534802,15.8150421784733,15.7826247319765,15.7423605944728,15.4975473646389,15.845720592762,15.624281430157,15.819368212636,15.924872198438,15.9836131075601,14.5674267906737,15.7783951289166,15.5920753166174,15.8493790986388,16.0445107809534,17.75638424277,16.0021524625517,15.5740679631972,15.7995101292158,15.6324042428333,15.9911124923056,15.9175592584472,16.097009034989,15.7310377928573,16.3622690454042,16.1907844184182,16.0298172967935,16.051822742103,15.7744689477695,16.1174510616005,18.4115985897672,18.0604790785632,18.5606315254528,15.9137915715015,16.1107082679413,18.5233406313708,17.7016732537327,16.3165399014812,15.9137915715015
"ENO1",17.4232890288796,16.7414599552665,17.4567871454868,18.0990205087776,17.4316786865068,20.21374086193,17.09903221695,18.9239547755247,17.4068959868768,19.7063931227105,19.5996389174002,18.8289875632998,17.1762517739322,17.2643295654921,17.1926073537212,13.6173466283514,17.7455878505782,17.2072947934321,19.9135730408277,17.4395411474763,17.4151067017324,17.059424811779,17.2500503830946,16.0928750318604,17.4013573201854,17.200242172585,17.0755629527417,17.2721410105106,17.2238906948493,17.1135340914595,17.1926073537212,17.1211975492996,17.1687733544677,17.3026193170884,17.3767251085547,17.8055470577645,18.4976450679293,18.4762632168803,18.3056614495546,15.2119678354971,16.7474247605586,16.4188461620738,16.7151200629049,15.6934480549021,17.6071607056909,17.6569559936224,18.0027537247651,18.3241756963457,16.5060078059306,17.4963456096888,15.8956960456796,17.8625887602045,16.8055276091795,17.035979514916,15.715041879677,16.1005130269242,18.7850588346223,18.2713468006007,18.091335424014,18.4059997780851,17.467609478803,17.0301649883531,19.1089899842883,19.3849610006875,17.7002081578687,17.7698624853864,16.2401927841011,17.6477547821208,16.000190171657,15.9443423897084,18.091335424014,16.8873713263574,19.2040601733967,18.8968856833475,16.9855959650351,17.1933980067264,18.7850588346223,17.2657974259296,19.4600501322242,19.3079761170897,17.3678059193431,18.1472717253579,16.8219758149935,16.5738455988377,16.6044562128432,17.850330393512,18.8420451255549,18.7850588346223,19.8095509873715
"F11",17.1725704294411,18.0325408308366,17.2240956350647,17.0016557347711,16.7529590806858,17.1725704294411,14.3545973241382,18.9836042115504,17.2521704104694,18.0806116863223,16.5769797223211,17.1725704294411,17.1725704294411,16.2107703367211,15.9517333925922,18.5883886144091,16.7596834089368,18.1575083708742,17.9094847818536,17.0715047886347,16.9526215984858,16.9277949578785,19.8197342451673,17.7660499461958,17.3700735776323,12.8109136996966,16.7777830276459,14.8960962855559,17.543724797688,17.3903160191036,18.3517669410928,16.7840266483067,17.1207564514963,15.6370209119793,16.1619681865835,17.8975748696069,17.6205775249379,14.4710649726236,16.9984440749794,16.272920586047,15.95855645613,16.611806833697,14.8460715865905,14.782438731501,17.118646914088,18.0510279292764,16.7722927241052,17.5456631702762,17.9204253834042,16.5371131284754,17.4060191422743,17.3526459033878,17.6205775249379,17.7221996811814,17.3738533196212,14.782438731501,15.6013435145275,16.9781736786234,16.452172921226,17.8177688971416,17.2875020341048,16.1823509404071,16.1183356270601,17.2690503162333,17.654567112932,14.7423381399489,16.3836572014947,17.2042477857374,16.1157464553713,15.8652578417504,18.013781173341,14.1917295072585,15.7450551500377,16.5748769821457,17.16227059183,17.7018767139624,18.8297049263122,17.5015205447107,16.5638345752952,18.3071841438159,18.4424985468383,19.5843254507266,18.155952316872,17.8518583377986,18.155952316872,19.7012880285826,19.5157693913237,16.5004440956187,16.463091042437
"F13A1",18.6265412069816,17.784150769921,18.4906121129627,17.3661963733471,18.6265412069816,18.9377242029882,17.8017378715325,16.3214014930157,18.9572189806476,19.2010245194793,17.5347035807709,19.0092822382408,17.666535875555,15.8830429273702,18.7721853252951,18.7194451249019,19.7254237934348,18.8878526282962,19.9350143866844,19.7916961702946,17.5712528367302,19.9767426293857,18.8549977303233,18.5211979630668,18.1032421539964,19.6075915650392,21.4756881643525,19.3058909409721,17.3182500936664,18.6265412069816,19.8647302731798,18.8878526282962,16.1788624645535,17.8761436727786,20.3653354012684,19.2369967667122,19.4140982075833,18.3467586919375,17.6827827992147,19.2663055975928,18.103689719688,21.0567565063876,20.6386712559334,18.9206863974988,20.1011756925783,19.0145372143492,19.6025978996726,19.6837825712242,19.45146480536,16.0257076866768,19.8860495816583,18.4006404689717,19.9729351203796,20.0115307899897,20.1823394205352,21.1019225649488,16.3564215195147,18.762561654578,17.0070127996631,17.2544835342275,17.4518348354142,19.3726677082406,17.076351994776,18.2303227707948,19.0776528544347,18.5432615781593,18.2637163534533,18.2779769500181,18.3299400856216,19.1033526587457,18.3850073788256,17.2215706747875,19.3726677082406,19.3726677082406,18.4677050646259,18.1554273739864,18.7414638512425,17.248186603434,17.2605353386539,19.1033526587457,17.6733649924658,18.1987087548529,18.8374410252038,18.2125762720357,18.8126515566558,18.8126515566558,18.4006404689717,17.8115382374815,19.0145372143492
"F2",21.9441326640529,21.9441326640529,21.9441326640529,20.9327442969118,22.3107455496611,21.564136508125,22.2345124914457,17.8287878661821,22.4623231183295,20.8109698930274,19.8963705871654,21.8124579015592,22.723528089995,22.4623231183295,23.376294555997,21.6264769592351,20.6928308772619,22.3766584733033,19.4616530607035,19.7934981176604,21.3190345594149,20.3538703306212,20.0019554462256,21.6264769592351,21.2565812556925,22.4623231183295,20.3538703306212,21.1826807573944,21.0010455388437,21.2565812556925,22.3766584733033,22.3766584733033,21.1143405866226,22.2345124914457,18.8016736549199,20.9638914449141,21.4999392924626,21.3900232692116,21.0997194492377,21.7633259733113,21.9663411234077,21.9663411234077,21.8087879195398,22.0849680903268,21.4999392924626,21.8579168982618,21.2925555886184,20.6724043577949,20.9217279636835,17.4900690147676,21.3425018017851,21.9663411234077,21.3900232692116,21.3425018017851,21.650385673452,21.59378028904,20.8014850476612,20.7112528717536,20.9638914449141,20.4997415288371,21.9130992271324,21.8579168982618,21.9130992271324,22.0179770084173,21.5505108568516,17.138723382179,21.9663411234077,21.1545243780363,17.9976647673419,21.4999392924626,20.5419991628226,21.3425018017851,21.5505108568516,21.7115966137695,21.7633259733113,21.9130992271324,20.5419991628226,21.3425018017851,22.404201983969,20.8014850476612,22.4575727238434,22.1265698733768,22.404201983969,21.9130992271324,21.7115966137695,20.8831804878575,20.2248780510009,19.5881813712763,21.5505108568516
"F5",19.210889586406,18.4345627681871,19.6123846067296,18.070173570812,19.7448806332196,18.7762310054446,18.0497466788395,19.5703155764016,17.8258089464202,20.1272524922948,17.3659442642606,18.1947081692022,18.1501868587499,17.0068308048394,18.4345627681871,18.8426362665219,20.0716350372417,19.8034469544629,18.8426362665219,19.8034469544629,18.7474967591498,17.9220625143428,17.7392463149205,17.7559499742668,16.6133540325636,17.2569901353445,19.2990998025459,18.604592477017,17.9030526428393,18.0331439667068,17.7720868993587,17.6539685546945,18.0163736800881,17.5700245198831,16.1357668566021,20.1285951845382,19.0411985359089,19.3297559782756,17.1380906668909,17.1437958798658,18.4901331332416,17.5376101102022,17.333397296215,17.1437958798658,18.7575837802466,18.8588399702499,18.8757559588417,18.6883846763223,18.4394523818997,18.7048461498132,19.8953637475418,17.9029560650392,17.3673481208713,18.1226527584122,18.6883846763223,18.9490081209989,16.8181171706626,17.5759021383574,16.9272374528869,18.8232243002044,16.34596269383,17.9465851226263,17.5905743835655,18.7711120719757,18.5735130115808,19.0411985359089,17.2995964834261,18.2609734402303,17.8652809769416,17.6955873873154,17.8569794570721,17.7821956328512,18.8757559588417,18.2038287422386,17.966357140303,17.1806608589057,18.2150637733496,19.2144915727646,18.7048461498132,18.7048461498132,19.0649792014999,18.9490081209989,17.9465851226263,17.5120991569803,17.1751092399093,20.3342678299327,19.7495213632411,20.8995238861993,18.1458209100165
"FCGBP",20.1971423264599,20.6122004113027,21.318931576095,20.3216233656548,21.2485255811553,21.318931576095,20.7515642774294,21.8923055100733,21.8124409527323,20.9703970405105,21.2485255811553,20.1971423264599,20.9703970405105,20.9703970405105,20.6862754818874,20.4671165683388,20.3216233656548,20.9703970405105,20.9703970405105,21.318931576095,21.4044210373879,21.8923055100733,21.4965261767204,21.8923055100733,21.2485255811553,21.1052886247317,24.2198288970472,21.6479889076043,21.1052886247317,21.0405057537437,21.5731308366435,21.5731308366435,21.4965261767204,20.6122004113027,22.2347394683445,21.7044886756949,22.3849719322747,22.522910157313,20.8252178671466,21.1097778982134,22.018630641544,21.4028941500012,21.4495205580038,21.4028941500012,20.5244360407028,21.1097778982134,22.3849719322747,22.018630641544,21.7476263828732,21.1988387479932,21.0560865254066,22.522910157313,21.4495205580038,21.5018919658244,21.9059451002127,21.5524217843377,21.3106536517242,22.1393285997371,21.7044886756949,21.0560865254066,20.6419081343653,21.9059451002127,21.7476263828732,18.958660035397,21.9059451002127,21.7993104221094,22.0794020532633,21.4028941500012,21.4495205580038,22.258483208326,20.8674914063218,20.8674914063218,19.9706213656594,20.4469020673609,21.9059451002127,21.9059451002127,19.9706213656594,20.8252178671466,20.561019954761,20.2825652251685,20.2825652251685,19.8653238663868,20.561019954761,21.252560722628,21.252560722628,21.3597479802947,20.6010356792847,21.9679785425687,21.4495205580038
"FCN1",16.8910815942907,16.6154792283752,14.9460579250382,16.7333942492115,16.9366270968151,16.1998337799104,16.5428243071303,15.1405085397629,15.4756927977922,18.4761088619852,17.2210325736056,16.6154792283752,16.7333942492115,15.7725358429044,14.7028029206799,16.8731814459198,16.2553958233559,16.436249408544,17.9150881914758,16.8910815942907,16.9277967775483,16.6256422700634,16.45303694658,16.8996806679453,16.843630497369,16.5524140517638,17.3011797706109,16.9462664875383,16.7721776951804,16.6881378030821,16.8622261466242,16.3229562538692,16.5884206253498,14.510653910667,15.2126410743449,16.0510469798091,16.4220269188147,16.2996980035576,16.4434124395077,16.481648437045,16.5678906797384,16.4889447746121,16.5711279141907,16.6225269959808,16.3390459670563,16.7848022223782,16.4287925269012,16.4655839293464,16.5187346981838,16.2274374504716,16.4782668840309,16.2325851202852,16.5569505613409,16.6484061434483,16.4150956459035,16.4220269188147,16.4399444325017,16.2933412451475,16.4576499436849,16.4541871909343,15.1291768102211,16.4326907317587,15.5970154472637,16.7468865607347,15.6523960609009,18.8458970309399,16.3900993295226,17.7073207284036,16.6518283307204,15.8368175346683,14.5486131994572,13.6121326359117,14.666057918413,16.1575592055158,16.418623166354,16.5040865142527,16.525941390426,15.8368175346683,15.7907371681199,16.8108904225046,17.1659590777192,16.3056832269717,17.1762711294632,16.4037196457172,16.4220269188147,18.0131308533238,18.9636030396,16.2570246481931,15.9531526711975
