"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.23.9.21.130.90min","lfq_SW.exo.24.9.21.132.90min","lfq_SW.exo.24.9.21.133.90min","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_SW.exo.25.9.21.138.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.143.90min","lfq_SW.exo.17.9.21.119.90min","lfq_SW.exo.27.9.21.144.90min","lfq_SW.exo.27.9.21.145.90min","lfq_SW.exo.27.9.21.146.90min","lfq_SW.exo.27.9.21.147.90min","lfq_SW.exo.17.9.21.120.90min","lfq_SW.exo.27.9.21.149.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.25.8.21.18.90min","lfq_SW.exo.25.8.21.19.90min","lfq_SW.exo.26.8.21.22.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.2.2.19.RPA.1.2pt5","lfq_SW.2.2.19.RPA.3.2pt5","lfq_SW.2.2.19.RPA.5.2pt5","lfq_SW.2.2.19.RPA.11.2pt5","lfq_SW.2.2.19.RPA.16.2pt5","lfq_SW.2.2.19.RPA.17.2pt5","lfq_SW.27.1.19.RPA.21.5ul","lfq_SW.31.1.19.1718.26.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.1.2.19.1718.32.2pt5","lfq_SharonW.16.7.20.2.1718.034MC.90min","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SW.26.1.19.1718.040.2pt5","lfq_SW.27.1.19.1718.040.5ul","lfq_SW.26.1.19.1718.043.2pt5","lfq_SW.26.1.19.1718.044.2pt5","lfq_SharonW.16.7.20.5.1718.047AJ.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.7.1718.049CS.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.17.1719.064WC.90min","lfq_SW.exo.11.9.21.90.90min","lfq_SW.2.2.19.RPA.19.2pt5","lfq_SW.2.2.19.RPA.2.2pt5","lfq_SW.2.2.19.RPA.7.2pt5","lfq_SW.2.2.19.RPA.9.2pt5","lfq_SharonW.26.7.20.32.90min.115CS.5.6.12","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.25.1.19.183EH.2pt5","lfq_SW.27.1.19.183EH.5ul","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min"
"DCTN2",14.3959135708004,14.3913981447519,16.0059351898998,14.5356395524444,14.5740853612246,14.5315635982768,14.4558297364899,14.5783272818769,14.3456857369138,14.4177041008479,14.0758408805789,14.4214759519108,14.4309893024028,14.3851977563329,14.4050418837133,14.4941231763372,14.5480296347122,14.4898572062443,14.3013806875399,14.5315635982768,14.3807687370686,14.4849596353768,14.5989363773389,14.5651979914266,14.521660193572,14.3959135708004,14.5405773398595,14.4414676391512,14.4177041008479,14.4358156150756,14.5958578299216,14.3990365803207,14.5706960637173,14.3257031972839,14.3328198937346,14.5874109573062,14.4450741122811,14.6376172898319,14.5451239730893,14.4450741122811,14.3990365803207,14.5786057416454,14.5994619638891,14.6864188041958,14.6674929984041,14.4774062306488,14.4605730008054,14.6743443156126,14.5994619638891,14.2751584174141,14.2921855268698,14.3422230748611,14.3990365803207,13.7704761086613,14.2751584174141,15.0327953393515,14.5365068511129,14.3702452172793,14.5173650141274,14.3702452172793,14.242796365193,14.4925325269364,14.2303355810606,14.6435584947101,14.7305967909635,14.6864188041958,13.8258343420817
"FKBP1A",16.6460631766476,16.6886112677355,15.9905907004884,16.3365928769788,16.2107178028709,16.2780929520569,16.1588488298391,16.3276746725954,16.3140562979262,16.442832175346,16.1989254736832,16.5758666026874,16.4766773690519,16.4996653687595,16.58753383507,16.145350080295,16.7083272053597,16.4000678161548,16.4195428363952,16.1754497639228,16.3454410797632,16.4854821120144,16.4331401008301,16.4281425480024,16.3904978652649,16.3600144590231,16.3658020058582,16.4854821120144,16.5943319601622,16.556920184625,16.2408942320638,16.3615256298047,16.2391567541372,16.2835998389036,16.1636448688122,16.5260105509676,16.554174908267,16.575872662955,16.4535899414313,16.471382121468,16.2619633178414,16.5632046598216,16.1352221318071,16.6354718546023,16.5860599013074,16.5588176789494,16.5672599629045,16.5089747941576,16.5220120739203,16.3223116329181,16.3615256298047,16.3571087315215,16.3051491456875,16.4064387687098,16.4612895524273,16.1149148118046,16.4820251190442,16.3571087315215,16.5002314412399,16.433763780863,16.3009390323483,16.2619633178414,16.0775342981891,16.5136230115876,16.5711768301297,16.5807074348297,16.1071188728323
"NCKAP1L",16.6254634507254,16.4537844126717,17.7661347550855,16.6880637057644,16.7165113344151,16.3691583010357,16.7016929855707,16.4491122380844,16.5196582900695,16.6321039733106,16.7455448785665,16.6434061436867,16.6254634507254,16.488674357612,16.5372881940002,16.5499941803809,16.6321039733106,16.5133443988643,16.581172804581,16.6744317107086,16.6321039733106,16.7273163797898,16.6955240864997,16.7074927702408,16.6485335142219,16.619102065549,16.6434061436867,16.7911988794584,16.7827616211422,16.7074927702408,16.6629524717895,16.5481528812036,16.6755765974228,16.4836806734989,16.6572532573061,16.8758991870697,16.7104630667143,16.8913816850502,16.4705526133881,16.4262647670755,16.6971333880509,16.7497020346626,16.7693023050694,16.7784952714912,16.6458361059713,16.6415292941024,16.6755765974228,16.7141962545303,16.8913816850502,16.3562874168667,16.5354085464585,16.745846281103,16.3751358261412,16.4262647670755,16.4626511978917,16.9804614728182,16.7289455571211,16.504719804005,16.7375357194884,16.8442738065261,16.475396614083,16.239483631342,15.9231137647907,16.6514643919159,16.8758991870697,16.8913816850502,16.5354085464585
"PRKACA",15.94656687287,15.94656687287,16.2581965511356,15.5874286727005,15.5057033146893,15.6561018168668,15.5381454609405,15.6814489261703,15.64555271684,15.7213568896425,15.6497971134929,15.7671158943206,15.7353960585222,15.8447041778866,15.8807358740715,15.5727517956093,15.9316274224527,15.6124486686264,15.7491618536929,15.6195940812043,15.6311377431847,15.6239813995134,15.6311377431847,15.5795891839854,15.6421524256737,15.652915585042,15.5874286727005,15.7248041215788,15.8172802360787,15.7671158943206,15.4307229543798,15.7374919287669,15.4775416044523,15.5691048968317,15.4574328020174,15.7706396670467,15.8688918272149,15.8169107738265,15.8054547951136,15.7745376612513,15.6036395375431,15.7831489552414,15.5183277136606,15.7958350515234,15.8326588262218,15.8780964082566,15.8643215664513,15.8326588262218,15.6607109072267,15.7458739294565,15.7127427277557,15.6036395375431,15.8137363699216,15.8279194436583,15.8643215664513,15.3795599317662,15.778722445863,15.6842537381148,15.7092344819287,15.5939516172424,15.8555440843612,15.6490030986565,15.7907041350266,15.8895962728004,15.7250400285995,15.7831489552414,15.6490030986565
"RDX",15.739513862262,15.7356261429861,16.2082542430703,15.3950443483211,15.3532522383816,15.4930940417912,15.4050193111357,15.5165160337749,15.4974446896415,15.5133637702546,15.4749837779459,15.6201602641322,15.6414660603697,15.6763916770421,15.7255987818562,15.4013115759711,15.739513862262,15.446755078057,15.5888175663574,15.4645489199134,15.4500850177033,15.4930940417912,15.4645489199134,15.4575328502342,15.4829177652605,15.5098319305537,15.4166614319941,15.6055856368827,15.6562303582169,15.6445832290253,15.0464069440487,15.5566000235634,15.2316586875558,15.4337603959885,15.3382262015855,15.5769027428713,15.6773174408116,15.6654223393094,15.603225580196,15.6858314038046,15.4386067020566,15.6081044566609,15.2926578951768,15.6496604028964,15.6081044566609,15.7022955153996,15.7488653684129,15.6339764770847,15.5520626258947,15.6988024340452,15.532298043934,15.4949276654704,15.6988024340452,15.7228560513059,15.7103471496653,15.1797955887595,15.5993666107333,15.5445460103442,15.5725627777791,15.4421674125246,15.5855175671731,15.4869494153884,15.5479526571688,15.8211690992354,15.5769027428713,15.6416019369084,15.3889048311658
"S100A4",17.2941161891876,17.3648679833352,16.8642105646798,17.7747472505214,17.3497690728919,17.6000661188532,17.2650639710599,17.5530586312626,17.52287318061,17.6693409394282,17.157997936472,17.7592180214344,17.7057605938717,17.3648679833352,17.2793377589764,17.1727356498263,17.6693409394282,17.5530586312626,17.52287318061,17.212506302452,17.5530586312626,17.9998967339732,17.9223252916299,17.8126360813575,17.8685529784663,17.7229589060074,17.5672480284569,17.8846590602347,17.6330499926277,17.5372047158036,17.3932755130695,17.4841574227719,17.7840344877609,17.5670312412814,17.5523872217133,17.8398213406385,17.6123316207643,17.7921306202773,17.432730600636,17.390994166571,17.5897234296467,17.6531905237358,17.5091842440679,17.6609941280027,17.7007661073871,17.390994166571,17.5670312412814,17.6362880897667,17.6766573805372,17.2671041215155,17.3802648234996,17.7007661073871,17.0256273318355,17.1766151277342,17.2249990433605,17.6362880897667,17.6680423013955,17.5362331944297,17.7093420182764,17.7921306202773,17.3749865956944,17.5091842440679,17.2452825403584,16.6074446277296,17.8503824067974,17.7840344877609,16.690642190773
"ST13",17.2590088548417,17.2096835432777,17.9539163261441,17.0944185363042,17.0322263975236,17.0260424262822,17.0140040405767,16.970559794997,16.9756504007696,17.0322263975236,17.1369377788503,17.1312530182899,17.0084984900487,17.1102970158031,17.1689475209047,16.970559794997,17.3136783901712,16.9390977704108,17.0322263975236,17.1689475209047,16.958990432034,17.1429940482664,17.1868125232864,17.1058096811894,17.1312530182899,16.9271106342258,17.0140040405767,17.1312530182899,17.1689475209047,17.1102970158031,17.0541286539181,17.0576912440267,16.8810496016361,16.9445230248494,16.7727484639814,17.2606157738855,17.2403200919776,17.2832655104287,17.1445065992324,17.0300240219573,16.83004685711,17.2338696217322,17.336910723806,17.2009033023318,17.2070831506257,17.2680201700203,17.2009033023318,17.1445065992324,17.1887010441529,16.9020170236347,16.978688525337,17.002877179924,17.0366193041494,17.2070831506257,17.0642751298339,17.016450758053,17.1765450990275,17.0300240219573,17.1710671354477,17.0753595724301,17.0642751298339,16.9020170236347,17.1216442406019,17.0753595724301,17.3291791888413,17.2680201700203,17.1641048353536
"UBASH3B",15.3431772386551,15.4099693486961,16.8409510670108,16.2086759648273,16.2086759648273,15.9827043559385,15.9827043559385,16.1445048001661,15.9132520809624,16.0000754205473,16.2194361652595,15.5944204978027,15.5597325279974,15.7124305826422,15.4616758648701,16.1445048001661,15.5697235041168,15.4881201458338,15.6671226880498,16.1266581370467,16.0710315983112,16.0987918455673,16.346547259181,16.2194361652595,16.3718221011873,16.0710315983112,16.0987918455673,15.9292116038711,15.7236501586817,15.7442014241603,16.2086759648273,15.9647464319762,16.4217053495449,16.1421193379492,16.2283678754059,16.0227447887729,15.8836422923813,15.9647464319762,15.6858765854277,15.6924217295001,16.2253521342616,15.9350454846869,16.4725946491894,15.9207293099225,15.8357927335966,15.7407586959838,15.7977787056578,16.0154643529146,16.0300919598885,15.3241016227816,15.9069766495956,16.1656896493953,15.3028647960996,15.3110143261212,15.502830155655,16.5630004192992,15.9922861669721,16.0330226696955,16.0544726234463,16.2086336095796,15.3110143261212,15.9315295659872,15.0404029027913,15.5363301523433,15.9035283687142,16.0789957444664,15.7343108021549
"YWHAQ",15.7025641094513,15.809427032778,17.1165309356985,15.4688682400251,15.5106240604147,15.4338880826726,15.6601266153233,14.6782103724076,15.5203813330037,15.5106240604147,15.5660932206598,15.6920722257604,15.6353668870258,15.6551256706766,15.6446637145006,15.5154657964924,15.7350742075842,15.3792370160322,15.7163621797039,15.6353668870258,15.6087717540163,15.7911929029511,15.5830559731553,15.6316214392788,15.5349336880637,15.6130398327258,15.4971497414202,15.6505622051271,15.6505622051271,15.6551256706766,15.5069243265819,15.579754775791,15.3390333819983,15.4368539909649,16.2462732997873,15.5842244909695,15.5068555150725,15.6871372893079,15.5914400794979,15.6112988683703,15.478835286455,15.5068555150725,15.4962262437788,15.608070268009,15.572568034991,15.7118631514467,15.6756003054192,15.5208975933753,15.478835286455,15.3933895742035,15.6689765571149,15.6438510330494,15.4998852070437,15.5578751592115,15.6149893741612,15.4004546982008,15.4861162811783,15.5943933772318,15.5384520719891,15.6187760390093,16.6270499881647,15.5693998543922,15.7625178225808,15.7625178225808,15.4648860715721,15.4929271405715,17.0238854749992
"CLDN5",15.0716272403059,15.1277848639262,16.2652293974356,16.7603422566288,16.9207953680464,17.5668976422518,16.859937343875,17.3827744485418,17.3665903169025,16.6309883997983,16.7052731320652,16.0431665649599,16.107052198541,15.7165526105745,15.6235450746474,16.2709160370343,15.6675972596456,17.5175003122184,16.1777340999109,16.7286539735971,18.4239670586415,17.0285996983986,17.1122214227711,17.1998951042057,17.0574258034116,16.859937343875,17.0030591496145,16.3358565985154,15.9459147673034,16.0360882752167,16.9484057909708,16.328744714693,17.8406841050429,16.946500032874,17.3413345786972,16.5529379433796,15.8780313274813,16.2424724967955,15.9122667013123,15.7243460323805,17.1758860434778,16.1614202920092,17.48617418491,15.7956450409128,15.8545195059495,15.5483884254841,15.6016911224219,16.124045127137,16.8882255727951,15.5656201987861,16.3035916677644,17.1133586699005,15.7992438125161,15.6630385310302,15.5713139329372,18.1666692155548,16.4446171312145,16.3919072053963,16.5885100103643,17.0353891188053,16.6428138417131,16.7928319861629,15.9652931805101,15.0108213439089,17.0159459802351,16.5123200931342,16.9313186652794
"CFHR2",15.8775198385159,15.8886905531484,15.5658381271138,15.8699371822251,15.7194532091629,15.7904378690528,15.6962504048571,15.7869315380598,15.924336258518,15.9309446936251,15.6443320672307,16.019438858169,15.9489962056851,15.9015916159715,15.8488671785877,15.6476100386935,16.019438858169,15.8559871339095,15.9169423952223,15.6510216096789,15.8841725357288,15.8699371822251,15.8933820569175,15.881098733906,15.881098733906,15.8886905531484,15.881098733906,16.0262957861516,16.0101035971888,16.019438858169,15.759397994749,15.7830418968656,15.8237872215577,15.8569683070752,15.7616945147541,15.9308432783543,15.9046248050434,15.9805712503989,15.8784934067794,15.8697795245235,15.8933012333132,15.873307631069,15.7228139942843,15.8997944684642,15.9075843524936,15.9157108973612,15.9229547059228,15.9194075104489,15.8119148234808,15.853028635931,15.8195264855583,15.9351701796159,15.7986669922225,15.9616342931915,15.8838783099419,15.6880772116108,15.9194075104489,15.7789295804825,15.9229547059228,15.9109208418233,15.7743409715628,15.7945126687217,15.7616945147541,15.98942456436,15.873307631069,15.9157108973612,15.4994708527897
"B2M",18.208909444558,18.2948557100866,16.9316143802929,17.9746484406181,17.4673210213613,17.506920051818,17.4228016794289,17.430440572113,17.6251249812038,18.0231976305617,17.3494367059752,18.1853209538035,18.3976279821642,18.1853209538035,18.2813904349903,17.2557117151475,18.2813904349903,17.506920051818,18.6823719242979,17.3572601214664,17.9868850906757,18.5352719154589,18.091477745568,18.1258877555649,18.0485876526209,18.2333891396883,17.8419543285046,18.3064904434325,18.3822767323932,18.2629089503988,17.5872703055072,18.1113304348531,17.6655611089631,17.6655611089631,17.7096930097528,18.3565578952096,18.3067987392347,18.3706698843591,18.0282262732998,17.9023722103618,17.8021571807477,18.3218936735087,17.2531795910072,18.4802487180985,18.3067987392347,18.2367493910403,18.208777836102,18.179556164488,18.3067987392347,17.8619386099926,17.826863850231,17.9910940014003,17.5970554127446,17.5056278180613,17.7566553265855,17.3250100837598,18.2236058101145,17.9611283520398,18.3565578952096,18.2744007284795,17.4864264781656,17.5607990716483,17.5873849508133,17.790374817941,18.2898860355328,18.2510522603732,16.8441466593679
"BIN2",16.7034606318126,16.8031674036352,17.0445526683979,16.7126813439376,17.1677173560634,16.9749222039401,17.2326269974675,17.3097948919034,16.6767152529789,15.7254864626144,17.3612843615482,16.6547647119146,16.5500524065956,16.69284573969,16.7190758927264,17.225756122342,16.69284573969,16.541219244901,16.5656569734485,17.352273523527,16.5550109354514,16.7190758927264,16.627957379949,16.69284573969,16.7034606318126,16.6335630702577,16.5964459555424,16.7804187276312,16.7296288981227,16.6826220453285,17.1905652287753,16.6824473802222,16.8969053640712,16.6410041993765,16.387421057954,16.8301687668302,16.8696859733423,16.9768255839677,16.7033561497364,16.5865983045312,16.5082420108072,16.8696859733423,17.3478000409953,16.8856948863941,16.8477977865035,16.8590767050268,16.9031346022581,16.8640101886427,16.8477977865035,16.5572611280087,16.6879616811542,16.7849373801082,16.8023504295845,16.4556418594784,16.6781227997727,17.1986358490065,16.9078563629788,16.6684402975611,16.9078563629788,16.8023504295845,16.1951686385152,16.0128912755106,16.8081675315513,16.320440537905,16.9768255839677,17.0257935901401,17.3275674691772
"ERP44",15.5318014254301,15.3866273155652,16.4566502973905,15.5432772417723,16.0695223932864,15.520511847274,15.9301895869982,15.6295373162732,15.5521280951959,15.4928772990038,16.0060461242993,15.5983407911848,15.4957892560017,15.516120126568,15.5364186834282,15.9909291014576,15.5124065620734,15.4295119063899,15.4724181012066,16.146992020691,15.4812686145585,15.644512407682,15.7335439458968,15.5983407911848,15.5562282667866,15.5900777827772,15.5747449843687,15.640596685954,15.5786466447518,15.5521280951959,15.7992995189403,15.6160505539706,15.5582733246079,15.5883875881521,15.5470454304905,15.5921372074249,15.696994604677,15.7051448505424,15.6344362448955,15.5582733246079,15.6382107408592,15.6160505539706,16.0481837723898,15.59957893852,15.6037372910561,15.696994604677,15.6840768774761,15.5314722674117,15.5921372074249,15.514878342313,15.6924907537789,15.8044118911786,15.2638329123001,15.6304890310802,15.6458605637061,15.9683109993466,15.6076686162037,15.7546269960392,15.6681610507699,15.6681610507699,15.2889285340635,15.6037372910561,15.5537601188511,15.6571039722321,15.6195826127422,15.6195826127422,16.5955363658829
"ABI1",16.3469530648811,16.2363745310877,16.9262007199326,16.5503182363841,17.0394691620311,16.578813552316,17.1399226072848,18.3512335547638,16.4286064072894,16.3987505426601,17.1840202183283,16.3384013115967,16.2485860694478,16.120298103089,16.2323398964952,16.9195582803407,16.3257255662167,16.4480277171853,16.1509558652691,17.2717459760201,16.2590336924447,16.5503182363841,16.4333539182058,16.5604812358951,16.5268957225071,16.3081122300285,16.3297637661732,16.3766250050058,16.3943779978552,16.3766250050058,16.8916449998481,16.4601160044314,16.6436985599169,16.1201180830653,16.2569688681957,16.5170600640398,16.6183548547628,16.570918936221,16.3024559271491,16.3483305951168,16.3365804598714,16.3974819902746,17.385424975566,16.5630807327861,16.4685084767489,16.5096659555981,16.5023606353524,16.4975115758044,16.3529075084899,16.4931289176022,16.3974819902746,16.3175136242046,17.5852648805992,16.5434134707005,16.4556953907905,17.1402795937978,16.3483305951168,16.442537771334,16.4384587024438,16.2796161009745,16.4333832504213,16.7737544380662,16.9820455652338,15.6529941142141,16.4009859696398,16.3856409615096,17.952366754564
"SLC44A1",16.3222570068387,16.3002918173411,16.2174713709084,16.5155259496311,16.4758228275163,17.0239370158633,16.42118985993,17.2055898483734,16.577626227557,16.6348568085914,16.4089969566458,16.5087301280443,16.268992148803,16.3059356318153,16.3622481390475,16.3923950103179,16.3622481390475,16.7174384462726,16.4467432058322,16.3744474482284,16.563350372498,16.4161072898103,16.7768571996085,16.6825795628568,16.7411368582354,16.42118985993,16.563350372498,16.61956630439,16.4758228275163,16.4161072898103,16.5292649004492,16.4099243035531,16.6866386796733,16.4811215009793,16.432555289954,16.5462484969022,16.5577727648507,16.6168026475079,16.3213717023801,16.4241705046354,16.572985373133,16.5270639528341,16.6702405410244,16.6012975687363,16.5079319750432,16.4358097993094,16.4811215009793,16.5907619578797,16.572985373133,16.2852130505376,16.4099243035531,16.511342580148,16.2966640486676,16.3989504005678,16.3426731009259,16.7008133852628,16.5462484969022,16.304650326941,16.4888728033422,16.5975626767557,16.3460173397222,15.8822450602925,16.1544458085857,16.2891156617126,16.5462484969022,16.6319140433003,17.3080646876479
"GNG5",15.5936442886176,15.6277809447199,15.3360743734102,15.6705293205403,15.5758513099463,15.5631546060886,16.4403190011939,15.5936442886176,15.7203822898201,15.6789268746888,15.4827641396306,15.7813260360514,15.6789268746888,15.5514624360771,15.602262664617,15.5354440513366,15.6277809447199,15.6391575099012,15.6472763359349,15.5395732337398,15.6149008202557,15.6917205559507,15.6237020709952,15.6149008202557,15.6277809447199,15.6587968571682,15.6917205559507,15.674524445712,15.6917205559507,15.7492114956642,15.6472763359349,15.5816329385095,15.7051104746807,15.6343807038037,15.68275962063,15.8379929127767,15.5353828482608,15.7824243913535,15.6423788236353,15.577978214453,15.7311777775091,15.6601341072327,15.5660572723883,15.6081311145197,15.577978214453,15.4609971585896,15.5964551051314,15.6719970142105,15.875454637273,15.4190310436171,15.6115119906041,15.8199228762781,15.4609971585896,15.5660572723883,15.5173760941704,15.7420073417376,15.7612448219306,15.6189564490298,15.5816329385095,15.8530881087496,15.3563826472985,15.6154095575846,15.3317336758469,15.7201657172833,15.8876353387472,15.7457607058331,15.2596991656366
