"","lfq_SW.exo.17.9.21.121.90min","lfq_SW.exo.17.9.21.122.90min","lfq_SW.exo.23.9.21.123.90min","lfq_2.6.21.11.016.17.S.90min","lfq_SW.exo.23.9.21.124.90min","lfq_SW.exo.23.9.21.125.90min","lfq_SW.exo.23.9.21.126.90min","lfq_SW.exo.23.9.21.127.90min","lfq_SW.exo.23.9.21.128.90min","lfq_SW.exo.17.9.21.118.90min","lfq_SW.exo.23.9.21.129.90min","lfq_SW.exo.24.9.21.131.90min","lfq_SW.exo.24.9.21.133.90min","lfq_2.6.21.15.036.17.S.90min","lfq_SW.exo.24.9.21.134.90min","lfq_6.6.21.19.038.17.S.90min","lfq_SW.exo.24.9.21.135.90min","lfq_6.6.21.23.041.17.S.90min","lfq_6.6.21.23.041.17.S.90min_20210617162605","lfq_SW.exo.25.9.21.136.90min","lfq_SW.exo.25.9.21.137.90min","lfq_0.6.21.3.CPH005.17.S.90min","lfq_SW.exo.25.9.21.139.90min","lfq_SW.exo.25.9.21.140.90min","lfq_SW.exo.25.9.21.141.90min","lfq_SW.exo.27.9.21.142.90min","lfq_SW.exo.17.9.21.119.90min","lfq_8.6.21.31.071.17.S.90min","lfq_SW.exo.27.9.21.144.90min","lfq_2.6.21.7.008.17.S.90min","lfq_8.6.21.35.086.17.S.90min","lfq_SW.exo.27.9.21.148.90min","lfq_SW.exo.23.8.21.6.90min","lfq_SW.exo.24.8.21.7.90min","lfq_SW.exo.6.9.21.59.90min","lfq_SW.exo.5.9.21.55.90min","lfq_SW.exo.25.8.21.11.90min","lfq_SW.exo.24.8.21.16.90min","lfq_SW.exo.6.9.21.62.90min","lfq_SW.exo.7.9.21.63.90min","lfq_SW.exo.7.9.21.64.90min","lfq_SW.exo.5.9.21.53.90min","lfq_SW.exo.5.9.21.56.90min","lfq_SW.exo.28.8.21.39.90min","lfq_SW.exo.29.8.21.41.90min","lfq_SW.exo.9.9.21.76.90min","lfq_SW.exo.9.9.21.80.90min","lfq_0.6.21.5.CPH008.20.S.T.0.90min","lfq_SW.exo.10.9.21.81.90min","lfq_SW.exo.10.9.21.83.90min","lfq_SW.exo.10.9.21.84.90min","lfq_SW.exo.26.8.21.15.90min","lfq_SW.26.1.19.1718.018.2pt5","lfq_SW.27.1.19.1718.018.5ul","lfq_SW.31.1.19.1718.27.2pt5","lfq_SW.31.1.19.1718.28.2pt5","lfq_SW.31.1.19.1718.29.2pt5","lfq_SW.1.2.19.1718.30.2pt5","lfq_SharonW.16.7.20.1.1718.031XK.90min","lfq_SW.26.1.19.1718.037.2pt5","lfq_SW.26.1.19.1718.038.2pt5","lfq_SW.27.1.19.1718.038.5ul","lfq_SharonW.16.7.20.3.1718.039DK.90min","lfq_SW.26.1.19.1718.041.2pt5","lfq_SW.26.1.19.1718.043.2pt5","lfq_SharonW.16.7.20.4.1718.046IC.90min","lfq_SharonW.16.7.20.6.1718.048LW.90min","lfq_SharonW.16.7.20.8.1718.050JM.90min","lfq_SharonW.9.7.20.11.1718.053AT.480.90min","lfq_SharonW.14.7.20.12.1718.054RT.90min","lfq_SharonW.14.7.20.13.1718.055GP.90min","lfq_SharonW.14.7.20.14.1718.056SB.90min","lfq_SharonW.14.7.20.15.1719.059OC.90min","lfq_SharonW.14.7.20.16.1719.061LC.90min","lfq_SharonW.24.7.20.21.116OC.16.8.16.90min","lfq_SharonW.24.7.20.20.116OC.30.4.13.90min","lfq_SharonW.24.7.20.19.116OC.8.5.12.90minn","lfq_SW.25.1.19.118OC.2pt5","lfq_SW.27.1.19.118OC.5ul","lfq_SharonW.22.7.20.14.155CB.6.2.18.90min","lfq_SharonW.22.7.20.13.155CB.8.4.14.90min","lfq_SharonW.22.7.20.12.155CB.9.4.13.90min","lfq_SharonW.22.7.20.8.159PG.29.7.14.90min","lfq_SharonW.24.7.20.25.161HM.9.12.14.90min","lfq_SharonW.22.7.20.16.162HN.13.11.18.90min","lfq_SharonW.21.7.20.4.170OK.11.5.17.90min","lfq_SW.exo.16.9.21.106.90min","lfq_SW.exo.16.9.21.107.90min","lfq_SW.exo.16.9.21.105.90min","lfq_SharonW.24.7.20.22.198WS.20.3.18.90min","lfq_SW.exo.16.9.21.109.90min","lfq_SW.exo.16.9.21.110.90min","lfq_SharonW.26.7.20.30.90min.283OM.10.518","lfq_SharonW.26.7.20.29.90min.283OM.14.2.17"
"ANXA2",17.7553668383112,17.8105381427375,16.1864483977337,15.0019344117922,16.8818794958638,17.8328807959018,15.0691781289368,16.0197464256871,15.0627093984681,15.4275176203052,16.3729718428819,17.5232886280883,15.56466584325,16.7656833703053,17.6659080925905,15.9085910465632,15.532097803695,16.7998781430907,16.478710104769,15.1854610549169,15.4275176203052,17.1866795188675,15.9064889519146,17.3855022251346,17.724372145102,16.6505433029425,17.8683001244286,16.6283423500129,15.7970567850423,16.4021035445233,16.4369182018804,16.9256650231785,13.9365099485772,15.4934892522192,15.3076676479968,15.3213322868747,15.0504612242114,15.2333912878848,17.6264256832699,15.684131968464,15.0769403380817,16.9407412472603,16.9327172085587,15.2840613049783,15.1638658307197,15.1176229886696,17.2580670835064,16.9480605728695,15.7970567850423,17.7154672141653,15.9336646363643,16.3565979861664,16.2980173190916,16.5506444469589,17.090617429131,16.8295307227655,16.7670531257162,16.83581709434,20.1849720931019,17.1337896767433,16.4684641692506,15.4605199864455,18.771632824058,15.3317502219847,16.973101606322,18.9450374254039,19.1660924533722,17.6617163373394,18.5385151296655,16.83581709434,17.2701317211986,17.8201368533836,17.9725358643523,16.23529238712,16.7577574731554,13.8159526637814,14.883304150125,17.0608588831666,17.1072942878804,15.7379445815953,15.7882893590195,15.2814349785696,15.5519634909393,17.113393507388,16.8226693534253,15.3317502219847,15.7583455252101,15.4220116563396,15.1350219841364,16.2762166618749,15.5546761576257,15.9536981928836,15.0111313638234,16.0125199239846
"ANXA3",15.2134157807102,15.8351207589264,16.3616430205734,16.8374797848121,17.7261821965866,15.8351207589264,17.6043965686558,17.6914531172053,17.2830705328251,17.9825652178759,17.0282557448689,17.2952615602013,16.7051296620339,16.7542830306912,15.8108632743554,16.9370789531079,16.7708941945794,16.9370789531079,17.0037122577723,17.592755584966,17.4817118279834,16.9370789531079,17.6324391355381,17.5398589490977,16.8628731645159,17.6168864929593,16.240507484566,17.6893326244694,16.4263086670347,16.8026693480296,16.8026693480296,17.4587394365753,17.2299860435462,17.5507611116105,17.592755584966,17.6168864929593,17.4587394365753,17.3835146600743,17.9395329011035,16.4144170821414,17.4587394365753,16.9038489508021,17.4817118279834,17.3740526450156,17.2085492100509,17.3530566292517,17.6914531172053,16.7542830306912,17.0495029697233,15.6407782362959,16.312344223605,17.4343117917346,16.1651067914246,16.0484002964882,18.1314551747212,16.1841666174533,18.1044849464207,15.5471317935828,16.3985898407179,17.2533379471389,15.807009510661,15.9176524956249,14.6621407145778,18.1137009268231,16.227355871551,16.8299551771028,17.773081506237,15.6218794031384,16.1724717214051,17.130189863276,17.62765423925,16.3685870968737,16.4934225135585,17.427040224389,17.9546115357597,17.0799574966429,19.1183042733737,17.37262269607,17.5386410191246,17.5807968939572,17.9690395409245,16.360685272644,16.7233336466909,17.8258819914317,18.2050642146986,14.7377965329175,17.130189863276,16.7565546275039,17.049686217163,17.3571172883854,16.8664374169224,16.6400088130951,15.5157291354498,15.7007727472252
"ANXA4",14.9935307151257,14.9223973081404,15.6014525582811,15.2549454355918,15.3837228212235,15.0322076086179,15.5282389410043,15.256917587859,15.5591907340228,15.725731768445,15.8511648731821,15.4334899137237,15.4406928433502,15.4928760943082,14.9935307151257,15.4209384873276,15.5628840156471,15.484541725388,15.4683241223901,15.6349200534849,15.2372270747145,15.518966700073,15.358257587906,15.3622817802649,15.2628667296477,15.6014525582811,15.4711100557821,15.4442558267006,15.6014525582811,15.500396438821,15.4281613329924,15.3959289639266,15.6349200534849,15.740479972016,15.478720623596,15.7724258155995,15.5130874027731,15.6667501932986,15.256917587859,15.662671165569,15.5026590299727,15.3073252330184,15.5166785090729,15.5711127452259,15.4629792385393,15.4591372845318,15.2165618915841,17.182076467272,15.8012689306078,14.9524572308943,15.5840504978342,15.6988349557893,15.0327109885167,15.0259277553077,15.500337365202,14.9407071880152,15.9853514707185,15.2682286401539,15.727114743653,15.7207025965708,14.9814269161661,15.1218919581014,15.1995386939924,15.2939765865495,15.2448328809283,15.8563894402354,16.0399308384898,15.0661878425307,15.7731637333505,15.3262105572459,15.30375613818,15.4641807898107,16.2133134643236,15.7309683308481,17.9065479546242,16.2184663149623,17.8356712806891,15.9282994338691,15.9474453968421,15.9993024991456,16.1879244173807,15.7537406607817,15.5925652846266,16.0399308384898,15.7800398883436,14.8134057835452,15.5254812909992,15.576222032313,15.7309683308481,15.2498891472986,15.7867559631087,15.7098566889739,15.8689464886004,15.7240781877577
"ANXA5",16.7672700787247,16.8432254586971,18.2112990372485,17.7859836078221,16.7057139621218,16.7310514835172,16.9536851535533,16.5157090946261,17.8306208106483,16.9393993778775,17.6500582119931,16.9536851535533,19.1904297198117,17.0150894137969,16.858677570845,16.8542252124714,16.7241411001309,17.0466549981844,16.932032807847,16.8798246555195,16.6382711309319,17.0150894137969,16.4552026843471,16.8432254586971,16.7885690763245,16.6459928886402,17.0237216827657,16.8790955417847,17.7659891820151,16.9615475487035,16.8790955417847,16.6459928886402,17.2156646363343,17.6086937860508,16.8723177895969,17.1041823271292,17.2456258185645,17.0020420684468,16.7310514835172,17.3701015178911,16.9793103737718,16.8130266741402,16.5696462795576,16.9536851535533,16.7241411001309,16.858677570845,16.7818615264194,16.904636111024,17.3214623211785,17.1216924256806,17.6245309517633,17.2456258185645,16.8203705889134,16.8731561724251,16.3037748923591,16.8243300060711,17.7104621336786,16.8203705889134,16.9450293126805,17.031879794776,16.8892874828689,16.7994120862745,16.9450293126805,16.8831705155748,16.9650377800405,17.2240626676737,17.1344562301971,16.4188035816928,17.1681411909783,17.0652457086364,16.0563576178107,16.6360086759201,17.3665829216604,17.2944122493364,17.7275127686022,17.4103721131496,17.2416132855599,16.8630413632654,16.8243300060711,17.4749911631256,18.2058419870256,17.2111647478857,17.2174475255595,18.1217878361747,16.8044131013968,15.9366665377101,16.7948953301904,15.7866876091573,17.031879794776,17.3265598159234,17.2111647478857,17.3014307367844,16.9450293126805,16.080904272942
"APMAP",17.2512392959618,17.3187394980773,15.6650723920508,15.4206377370487,17.0814933178012,17.0660496506596,16.5987310372617,16.7543966512228,16.6568207966149,16.7050941507043,15.8748566218516,18.0980370405936,16.3244609770763,16.9185283337772,15.9495885543716,17.0861066407901,17.0723074139494,17.0188721566129,16.8729390106264,16.4766160765938,16.9567506929426,16.7855866683401,16.7811808149339,17.2853828837944,17.0002709433448,16.9779754785754,17.1412878855749,16.8470373896915,16.0948511916596,17.1562195742507,16.9185283337772,17.0892635133042,16.3842139484958,16.3666860823689,16.8758946062738,16.4847796013666,15.1433881407341,16.3449910407376,17.2194249074259,16.1236037850944,16.5727871528277,17.2274303082154,17.1412878855749,16.7994761972424,16.9381646104631,16.6229726740972,17.1473139419632,16.9744496638052,16.2294695971651,17.3013944336317,16.2003601118816,16.2055901980127,17.3879735396642,17.3879735396642,16.9533440896359,16.7323320936753,16.828469449089,17.1239420872665,16.9483378403643,17.4027943012029,17.2922375067207,17.309532876145,16.7697905050998,17.1653699483914,17.527480045567,16.9183113335881,17.0755671270641,15.0345886116694,16.6894424903091,18.3994403201222,17.1971687799863,16.5407905095126,16.9391261632855,16.3635860565107,16.7368335561811,16.9821755309798,16.505969173168,17.1093881046493,17.1909032040617,15.914390929441,16.9000244287864,16.9483378403643,15.6142847692837,17.6308992438884,16.7535045477868,16.6743634426582,16.7843243590498,16.3100408331751,18.0186681320987,15.4926005370306,16.3370466237279,16.098984767448,16.9349882414956,16.6254530962337
"APOA1",26.0584565650114,26.1495228825894,25.5741168972871,25.6389166768197,25.7861905222695,26.1495228825894,26.2434727259358,25.6788411187007,25.3659341661837,26.4137340777674,25.6788411187007,25.9608758966003,25.7861905222695,27.1640755493256,26.2434727259358,25.8857005883241,25.9608758966003,25.8857005883241,25.8857005883241,26.2434727259358,27.0476118103696,25.3969138288118,26.2434727259358,27.2827313841096,25.8695425397913,25.6788411187007,25.8695425397913,26.6473640408853,26.1495228825894,27.1640755493256,26.2377973224041,25.5741168972871,26.2434727259358,26.8454839755222,26.4137340777674,27.0476118103696,26.4137340777674,25.3659341661837,26.8454839755222,25.7861905222695,25.4724370307959,26.5648866287151,26.7038129718479,26.5648866287151,26.7038129718479,26.8454839755222,25.5741168972871,26.2377973224041,26.8454839755222,25.7861905222695,25.4724370307959,26.1495228825894,26.5167429700359,26.2920527019408,25.8502575499175,26.5167429700359,26.0567487382571,26.2920527019408,25.493742247383,25.6944444167726,26.4297928874012,26.1795374183138,25.9504378814529,26.0567487382571,26.5167429700359,25.2759753552547,25.3349087437725,26.0567487382571,25.5639298062549,27.069523132134,26.4297928874012,25.2759753552547,25.3874019967549,26.1795374183138,26.9155097064833,26.2920527019408,26.5167429700359,26.9155097064833,26.4297928874012,25.5639298062549,26.2920527019408,26.4297928874012,25.9504378814529,26.5997555052001,25.7635525107009,25.8502575499175,27.069523132134,26.9951756123046,27.4086305559634,24.6908248269366,27.2852279898145,26.8409441729573,26.5997555052001,25.9504378814529
"APOA2",21.9995723752845,21.8006406182042,23.6401249222604,22.7025335703493,23.4737893698212,22.1440593141542,23.8346925080277,22.896490225508,23.7750475924838,22.9508954992183,24.7145525337127,22.3887861462962,23.1215291972103,22.5786264142627,22.7595562978423,23.572542348422,23.1215291972103,22.8172556792865,22.9329404184706,22.7595562978423,23.2411267949232,25.0885749764454,22.6192158627764,23.1863085181069,22.5241005397659,21.9442584411736,23.0611820802975,23.2080085718476,23.701516038053,23.9879413938451,22.298226183225,23.4087140029189,24.0361753053548,24.1677992646707,23.2411267949232,22.3887861462962,24.4530885583223,23.7750475924838,23.9651596107528,23.9651596107528,23.1863085181069,23.1215291972103,22.8450847873251,24.1677992646707,24.612131241994,23.6401249222604,23.2940198601388,24.8368064105769,23.4087140029189,22.3887861462962,23.1215291972103,24.3763247025994,23.8767248518279,23.6736325325609,23.9229945832498,23.2446817920894,23.2093884669878,24.2764706457027,23.463173720753,23.5018410363571,24.4722906296298,24.0341880108027,24.0341880108027,23.3817224266735,23.0300028050094,21.6417921644267,22.0151774788929,22.5450652418817,23.0773591164838,24.4722906296298,24.6857035231734,22.9096953050549,23.7132849583148,23.1592553352196,24.8492301340506,23.7528695739701,22.1968088280957,23.5518243666591,23.5018410363571,21.6741628378884,22.7780931336456,23.1592553352196,22.0861071838641,23.959228752992,22.5450652418817,23.5018410363571,23.463173720753,24.7309806094425,24.2235809580425,21.2090076591531,24.9015043952749,25.5113240466182,22.7321045997544,23.2093884669878
"APOA4",21.7902836365699,21.071254597051,18.9878545518132,20.4115711086827,20.8652804294027,21.623686144444,20.6802644375266,21.38997659124,20.5582584439346,20.6409059498875,21.0322733776555,20.061267830194,21.943544996932,21.8978998360147,20.8164989879237,18.5812561458803,20.3017659919494,20.8942285814058,20.8942285814058,21.943544996932,22.1574198391688,21.1029642455178,20.433540626233,21.7902836365699,19.720544957889,20.9068662287956,20.4729495861059,21.230175238161,20.6409059498875,21.9736653773148,20.7527585901912,20.433540626233,21.0322733776555,20.8164989879237,21.4361162640264,20.5582584439346,19.459761402023,20.766758817959,20.6802644375266,20.6802644375266,20.6409059498875,20.3896993356845,20.2222560485991,20.3475405152261,20.7278708518657,20.4729495861059,21.1067031243255,22.7892643496977,21.5800937366286,21.4361162640264,20.2222560485991,21.071254597051,21.507987936062,21.5698716937055,23.1214480386696,19.8259034529395,21.3521516169312,22.9206337768943,20.9032467442433,21.3205620641296,22.2441126911353,22.2441126911353,22.1764813671015,19.9078393092252,21.0764712251394,19.3857724753408,21.7085039509875,20.8765934419179,20.395473458898,23.864251099488,20.0425299371998,21.3521516169312,19.6886289536104,21.8894016821344,21.2559557619549,19.4183065537538,19.9078393092252,18.3172441660372,19.287071954388,20.395473458898,21.9510001678772,20.1779112650383,20.6553502563114,21.0129070304088,21.5698716937055,21.0129070304088,22.7236403005297,22.6767024363319,22.7236403005297,20.8211457705246,21.9510001678772,20.1779112650383,21.9216930345715,20.4493518850198
"APOB",26.3085486477217,26.4620177632099,24.9193797128549,26.0667386794469,26.0567332550609,26.3085486477217,26.3949392887546,25.6890121270598,25.4854673914764,25.8100487176076,25.079545785649,26.0567332550609,25.9209585043115,26.0667386794469,26.3085486477217,26.466975063485,26.1424426343383,26.466975063485,26.0667386794469,25.6890121270598,26.2242706515819,25.0049810684602,25.5842182353114,25.5842182353114,26.6140484517494,25.9209585043115,26.0567332550609,28.2793275264659,26.3085486477217,26.466975063485,27.4603236811652,25.5842182353114,26.6140484517494,26.2242706515819,26.1424426343383,25.8100487176076,26.2242706515819,26.3085486477217,26.1424426343383,25.9209585043115,26.3949392887546,26.4620177632099,26.2242706515819,26.4620177632099,26.4620177632099,26.8999620297589,25.8100487176076,25.7792170814424,26.6873350960205,27.599297394977,26.0567332550609,26.1424426343383,27.5795896490007,27.4240214176554,26.9185240609893,26.2985048741333,26.4163847254511,26.4163847254511,26.4163847254511,27.2714670845322,27.8015452288817,27.8015452288817,25.4531485708528,26.18350772241,28.3854547091123,23.9520290776918,24.6958892362943,26.8153582007532,27.2714670845322,27.8015452288817,26.8153582007532,26.0718535618322,26.2985048741333,27.5795896490007,27.2714670845322,27.5795896490007,26.4163847254511,26.0718535618322,26.0718535618322,26.18350772241,26.2985048741333,27.4240214176554,26.7153587259608,27.1054872128265,26.7153587259608,26.5079131653479,25.9549032907731,25.310157521931,25.7696389237109,24.877699621084,26.4163847254511,25.1754121994098,26.4163847254511,26.6082058746046
"APOC1",25.919226200646,25.4391139737061,25.8184511626629,26.0370281481694,25.6886625799296,24.9397434997073,25.919226200646,26.927883663037,24.7579047338613,22.9609567128046,24.9397434997073,24.1243214472274,25.919226200646,25.7294273440325,26.5771697578645,26.5423935914109,25.5620479195472,23.791538329917,24.1529556913992,23.6016510115715,25.6886625799296,22.8505753777947,25.5620479195472,24.7579047338613,25.8184511626629,25.4391139737061,24.9397434997073,26.7319667301695,25.919226200646,26.3510268206286,26.4587507620072,24.9397434997073,25.6886625799296,24.1243214472274,25.1063683083144,25.1063683083144,24.7579047338613,26.3713187813912,25.1063683083144,23.2742837847524,25.1063683083144,26.5771697578645,24.4521102353097,25.3103488814418,25.6886625799296,24.323708029858,25.8184511626629,23.2474267391684,26.3713187813912,27.9864450956805,26.7599176326718,25.3103488814418,24.4977737925358,24.4977737925358,25.9815739609414,24.2262985470839,24.931186002483,26.0607297349195,26.4962751070179,25.5451889069389,26.8726674585679,26.9759212279069,25.9815739609414,23.8391823007354,27.2314417085533,23.9760700219361,22.8376126610156,25.3750561627391,25.6419699322998,26.9759212279069,23.4729948895693,24.6259630924817,23.2879804729342,26.1363009278578,24.7759098852504,24.6732751916748,24.0132519983607,23.3616435923065,23.0612172204739,25.5451889069389,24.4977737925358,21.5532514689573,25.453988859282,25.1933278745626,25.856180969266,26.4962751070179,26.0607297349195,26.6337840601313,25.5451889069389,23.1302411607845,26.4237505475941,26.214134766698,23.0933857991249,24.5861495624288
"APOC2",24.8630310680878,23.7947909029429,26.1460013569961,23.966102898293,24.7658712862065,23.5637959660831,26.0567294749589,25.5124457675239,26.609309977886,21.3679046305994,26.8660150574063,23.8437981466491,25.2320149296991,23.4001573165237,22.4715428562562,26.1204991673944,25.5124457675239,24.5838348953299,23.8581655257686,24.4015796241158,23.5154729343865,26.4221351743393,26.2293135713185,23.8437981466491,25.7987093585463,26.2293135713185,21.9177222074927,26.4221351743393,25.3580971103231,23.8581655257686,24.9381092425038,24.4635277711102,25.7029021818514,24.1521353967252,24.9752909695736,26.315263785323,25.7987093585463,25.3580971103231,24.9752909695736,26.2293135713185,26.609309977886,26.0567294749589,24.3443651982127,25.0944206043911,25.3580971103231,25.3580971103231,26.609309977886,27.6386567001165,27.8348616825256,26.4710277451697,26.0567294749589,25.8969181887194,24.7685669153279,24.1279822160925,25.623306778862,24.8330833519226,26.3113528530026,26.03169122443,24.7685669153279,25.7577278310137,26.5634223729254,25.3972536705149,25.3972536705149,24.2473752034107,25.7577278310137,25.7577278310137,25.2266795973454,25.5069245747357,25.8809022376553,26.8159942281867,24.9464444639811,24.8905495474506,24.3536498254574,26.4817928817852,21.9199365805536,22.8811431720374,23.2418474123076,23.3672501578663,24.187066543936,24.1279822160925,24.0317549361737,24.6361719415423,25.623306778862,25.8809022376553,24.1279822160925,26.03169122443,25.154941677401,26.3113528530026,25.7577278310137,22.9276143657349,27.5346962069779,27.1032589718239,23.2834631222703,24.187066543936
"APOC3",25.1876933695789,23.443831933016,24.9181209009633,23.6391916580944,24.1753009945377,24.1753009945377,25.0123930932806,25.0123930932806,25.0996770327911,21.1724997556232,24.4631906135845,22.4742074419561,24.9181209009633,24.1002633491158,24.4631906135845,25.5887603553519,25.0123930932806,25.0079332699257,21.6796655707414,23.2713047792286,25.8392444630791,27.1656193445386,24.4631906135845,24.0445342824715,24.4631906135845,25.6743212452503,21.8124242570717,24.8600476416145,24.3287141090232,26.1800498969638,22.5604737043771,25.0996770327911,24.8438686546008,24.245105440743,24.4631906135845,24.3965330473947,25.8392444630791,25.2805156820544,25.0123930932806,23.3297550630843,26.9347662609752,25.5315301623412,23.9121764224896,25.3969732745862,24.9181209009633,24.245105440743,22.8549755221491,23.1154476834965,24.9181209009633,26.1753742856498,23.443831933016,24.7752903378348,21.5400326525422,22.3462555885716,22.4704492154471,21.8507298677968,24.0098027616584,23.8039931599855,25.2338268883544,20.8454267315121,24.6773552706587,24.5277430198582,27.2238627503474,23.0546054604457,24.875628746292,23.1995202653922,24.875628746292,26.552127813137,26.3936757384931,27.5786714146448,25.5632742974873,25.1015683376375,23.8039931599855,23.1995202653922,23.4796624717832,23.4351027402262,24.4024224884769,22.7445873382832,23.1577347030026,24.875628746292,24.5277430198582,24.2819459401676,24.9935308154265,26.3936757384931,24.5277430198582,26.7364427753818,24.875628746292,24.3350281780675,24.3350281780675,23.3333921283047,25.2338268883544,22.8233281271001,24.773548733844,24.9935308154265
"APOC4",24.7888474543611,23.8286204491474,22.6170467208484,23.3324185575396,22.926107997254,24.5764849033933,24.6750100219497,25.1770329738338,22.926107997254,19.1136823260589,22.347217983497,23.142586338766,23.8850138921918,23.8275029580658,23.142586338766,24.8199640627613,23.8286204491474,23.2182555715498,25.0519082960667,24.7888474543611,24.4234923077979,23.117362724761,24.4979556367092,22.6170467208484,23.142586338766,24.7888474543611,20.9933727825631,23.6518683832962,25.3335506136974,23.6518683832962,25.5958528061901,22.5678842595797,23.3575174341833,22.6170467208484,22.8766580556802,24.7888474543611,24.5764849033933,24.0224387086188,23.3575174341833,23.2049014117771,26.3056030531413,23.5917584246359,23.5917584246359,22.7546126714049,24.0224387086188,25.8854828614339,25.6238369204155,20.6165406768614,25.8007521687632,26.4458284952822,24.7888474543611,24.0224387086188,22.8411675150169,22.5679710250569,23.2361541557084,23.5326453967141,22.5244591424229,23.7067370080312,24.2868339705168,24.0189316468987,24.3338383022856,23.9708064384486,24.5108672867942,21.7673407531925,25.0036759784583,20.9946670154043,22.9331081650226,24.8688234113954,23.5665667375289,25.0735202301204,23.6104642254773,22.9331081650226,22.5244591424229,24.0189316468987,22.5679710250569,22.6171339010128,23.2361541557084,21.6285967943996,21.7029920843668,23.8619895397381,22.1474993608242,21.2698912916406,24.5108672867942,25.1439505430904,23.5326453967141,25.419087339379,25.3114154677388,25.1439505430904,24.8688234113954,20.2324242098864,25.0036759784583,23.5665667375289,25.3114154677388,24.8688234113954
"APOD",20.8498927461059,20.5297780724058,19.9121199287019,19.3219686116468,21.1049661747192,20.9445400801435,20.9844905538384,21.3624675598837,20.1342110112806,19.3798300678885,20.6495914694816,19.9401484689825,20.9445400801435,20.5421418805384,20.5297780724058,20.0577783919807,20.8125340157427,20.4633182258604,20.6721691687367,19.6213624566747,21.4486030179088,21.6015012562939,20.3643281106726,20.3268020785779,21.7797959968796,19.9401484689825,20.0128094320028,21.4490719308904,19.4302562413205,21.3028287952657,21.3738772962493,20.7289889335372,21.2554444456909,20.6874585256264,21.0725070616803,20.8498927461059,21.544533859484,21.1764690357888,20.052715366162,21.0725070616803,21.1049661747192,20.5297780724058,20.5676373089175,21.5956825689024,20.5297780724058,21.1764690357888,20.1342110112806,23.5252834915752,21.6731221444816,21.6312439705099,22.3466046226136,22.2884118077542,21.9873345257799,21.7806009789277,21.9325356213029,20.7384223175663,20.4792763110078,22.2367418215069,22.2031201637619,21.4787497537173,23.1823268191736,22.8627927467953,21.5458234556912,19.9085645360512,22.8197967356258,20.1694007430945,19.8336047255437,22.1745698913792,21.6141799656077,23.41934823984,20.9358073026055,20.3955851043912,20.2423170040124,23.1061848628157,21.6518037861743,20.0048010801253,17.4839202074894,20.3002664412814,20.2241591824187,21.3492095043447,19.9612997058833,20.3002664412814,20.8229310420029,21.8106661504261,20.3742475932469,22.0564878964924,20.7139418734486,20.5429466681547,21.1558562866784,19.2524885284274,21.0633214000028,21.0889149780261,21.5091059021174,20.203795441116
"APOE",25.3979873007304,25.5368185356898,25.5368185356898,25.4335832466686,25.3979873007304,25.3979873007304,25.5368185356898,26.4590212802709,26.2076989689615,23.7017490083801,25.8197703176676,24.6989179989491,25.8197703176676,24.10030050193,26.926494832407,25.7547228492291,25.5368185356898,25.4335832466686,25.4335832466686,24.9142557392907,25.3979873007304,26.3508816296671,25.0664844754027,24.5818376537834,25.8197703176676,24.8407807169506,24.9883472886415,26.0498865784489,25.5368185356898,25.7547228492291,27.2798600566526,24.9883472886415,25.8197703176676,24.9883472886415,26.2076989689615,25.1645176790017,26.5430824330524,26.2076989689615,25.1645176790017,25.918080580034,26.011938847495,25.6640341370835,24.5818376537834,24.9142557392907,25.3979873007304,25.1645176790017,26.5430824330524,26.0498865784489,27.3720869714739,26.6298052999189,27.0547344369728,26.4590212802709,24.8324744985409,24.5843257925218,26.5415176314007,25.0801061800024,25.2959505456868,26.5415176314007,25.6129723690988,25.0042150674876,26.9412798156121,27.3224085869081,26.3873134904657,24.9444404357043,27.0747102722736,25.4980225215053,26.2001047371246,26.6276573165452,25.3897013754999,27.9702398080872,24.8324744985409,25.7457390542993,24.5843257925218,26.6276573165452,25.6129723690988,26.0163306843151,25.6129723690988,24.0410083121589,24.3589415283411,26.4608927829874,26.3873134904657,25.7457390542993,26.4608927829874,25.6129723690988,26.292550419312,26.790980996411,25.2959505456868,25.6129723690988,25.0801061800024,26.2001047371246,25.8673975103936,26.3873134904657,25.8673975103936,25.6129723690988
